GEOID,n
10003000200,.0024332987194111
10003000300,.00150436042723
10003000400,.0015478030876417
10003000500,.0009750231994228
10003000601,.000457235696548
10003000602,.0024890766117855
10003000900,.0002903677513721
10003001100,.0052301686212395
10003001200,.0020126702727747
10003001300,.0385126497048773
10003001400,.0005891801362664
10003001500,.0015789892402784
10003001600,.0007260657145451
10003001902,.0021025153248235
10003002100,.0003063597725899
10003002200,.0001797863401558
10003002300,.0019574860561791
10003002400,.0041030882371564
10003002500,.0007392338105381
10003002600,.0947545149605711
10003002700,.0010317271521405
10003002800,.005091595046494
10003002900,.0053442452273318
10003003002,.0001835019077499
10003010101,.0045065237900661
10003010104,.0056426565943086
10003010200,.0005282521465677
10003010300,.0013594033172115
10003010400,.0018505633631989
10003010502,.0025295966460726
10003010702,.0225442192710752
10003010800,.0044724214690799
10003010900,.0004698643417439
10003011000,.0516198194383224
10003011100,.0008291971720138
10003011201,.0010642252904169
10003011202,.0017651302379087
10003011203,.0035761105051755
10003011204,.0011863500047298
10003011205,.0004120222026754
10003011206,.001040195862565
10003011300,.0004640435521507
10003011400,.0031050564041522
10003011500,.0007582378954023
10003011600,.0013605290521483
10003011700,.0009865316436386
10003011800,.0050100008377358
10003011900,.0018674680780677
10003012000,.0028051966991187
10003012100,.002640163307918
10003012200,.0014908528513811
10003012300,.0015340265906127
10003012400,.0024624286839865
10003012500,.0009051705698004
10003012600,.0011688017699729
10003012700,.0027669344471067
10003012900,.000746939806155
10003013000,.0072404237472661
10003013100,.0005047735313717
10003013200,.000398692754306
10003013300,.0007163102895049
10003013400,.0005692075794342
10003013501,.0026846887246719
10003013503,.0020580433346497
10003013505,.0009103152291419
10003013506,.0025654034388332
10003013604,.0013768622833369
10003013607,.0050288425240273
10003013608,.0017733018542465
10003013610,.0010903815083987
10003013611,.0095800960439628
10003013612,.0010585071332485
10003013613,.0025604319869912
10003013614,.0025826581964808
10003013615,.0011208468043682
10003013700,.0009124548999619
10003013800,.0104977579434769
10003013901,.0007487290913488
10003013903,.0009782473947588
10003013904,.0077741398637929
10003014000,.0101052623318727
10003014100,.0013336019746844
10003014200,.0002621727416039
10003014300,.0009468509372421
10003014402,.0026596876772527
10003014403,.0035328009320796
10003014404,.0018107276183321
10003014501,.0027678494349672
10003014502,.0012661958871658
10003014702,.0001915445341871
10003014703,.0025728374403695
10003014705,.0020353914991711
10003014706,.0008823074452797
10003014803,.0009555107865499
10003014805,.0096673932341283
10003014807,.0023948127907891
10003014808,.0026389700684197
10003014809,.0025795648309765
10003014810,.0027385457938858
10003014903,.0019991397925698
10003014904,.0018970661712228
10003014906,.0013015422233016
10003014907,.0010149192964242
10003014908,.0291314216680261
10003014909,.0125831613764787
10003015000,.0022718146279734
10003015100,.0006298927611389
10003015200,.0023492204583202
10003015400,.0007615918154045
10003015502,.0013050452762067
10003015600,.0006689615285955
10003015802,.0000991440585083
10003015900,.0002493493781059
10003016000,.0012167304026436
10003016100,.0000455079248587
10003016200,.0006113733769171
10003016301,.0018959407843867
10003016302,.0041759418668996
10003016305,.0059493130286764
10003016401,.0031414322220067
10003016404,.0009502744945564
10003016601,.0008097906249205
10003016602,.0007461162284228
10003016604,.0028623850187609
10003016608,.0002796869738511
10003016801,.0006550129497516
10003016804,.0004325874285532
10003016901,.0000230273852821
10003016904,.0000298424985488
10003990100,.0000698133590049
34001010900,.0001003871293506
34005700102,.0011741735525064
34005700103,.0015407312202882
34005700104,.0002153829806364
34005700200,.0015759492626488
34005700303,.0012278872530738
34005700304,.0008537429310156
34005700305,.0013188150013419
34005700306,.0005592062006103
34005700307,.0002695967999422
34005700401,.0018467200854388
34005700402,.0005761441142624
34005700403,.001248651160588
34005700405,.000393625312995
34005700407,.0088105719262872
34005700408,.002251257114807
34005700501,.0028098038653086
34005700502,.001352924171393
34005700503,.0102676222946472
34005700504,.0017039600527855
34005700505,.0063730761869543
34005700602,.002094070672289
34005700603,.0010489127591935
34005700605,.0008908176478455
34005700701,.0005840494723524
34005700702,.0010118342166976
34005700703,.0006017558750199
34005700800,.0042057830030928
34005700900,.0003586238917617
34005701001,.0055200653583114
34005701002,.0005485804830982
34005701102,.0003567511426041
34005701103,.0004499144023331
34005701104,.0015963854166063
34005701105,.0009056768603755
34005701201,.0004394984109126
34005701203,.0004565324629482
34005701204,.0010698979926786
34005701205,.0012136652893935
34005701301,.0015475088090509
34005701302,.0004966795880819
34005701303,.0003503430878951
