GEOID,n
25001013700,.0003559553006198
25005630200,.0000415964386775
25009201100,.0143690835711681
25009202101,.0115197936324503
25009202102,.0375333738518364
25009202200,.0530178676352282
25009203100,.0740867079562655
25009203200,.0193521312795291
25009203301,.0276516112350293
25009203302,.0244572274707657
25009204101,.0280060862739333
25009204102,.0319679838847549
25009204200,.0455040589921012
25009204300,.0552519732146379
25009204400,.0266000040545098
25009204500,.0355966772339684
25009204600,.0278646060271468
25009204701,.0351943557193088
25009204702,.0470589944832804
25009205100,.0186724791431772
25009205200,.0205540677353753
25009205300,.0198784532915681
25009205400,.0121061042744195
25009205500,.0270151652350137
25009205600,.0204333589286705
25009205700,.0155064428295191
25009205800,.0200259284437312
25009205900,.0170105548774586
25009206000,.018674334127752
25009206100,.0258108062949987
25009206200,.0279720829817904
25009206300,.0133535947947294
25009206400,.0215117368893427
25009206500,.0219783830414997
25009206600,.0369717527879807
25009206700,.0480003708275234
25009206800,.0268064530259267
25009206900,.0293583871564636
25009207000,.0150438374345754
25009207100,.0196695760238583
25009207200,.0181602105351288
25009208101,.0247912505465671
25009208102,.0130374571001717
25009208200,.0165807565171647
25009208300,.0370444753637997
25009208400,.0666655647814736
25009209100,.0382385299341799
25009209200,.0195824142193146
25009210100,.022112849277276
25009210200,.0133668236012383
25009210300,.1076274698102928
25009210400,.0308814671664237
25009210500,.0253043194777227
25009210600,.0189155526290499
25009210700,.021479258638152
25009210800,.0188755589857852
25009210900,.0086079134998833
25009211100,.0166459290019816
25009211200,.2096871918779879
25009211300,.0619136847095731
25009211401,.1205073564389636
25009211402,.0391424855458675
25009212100,.0252641483425393
25009213100,.0205834710476012
25009214100,.0365426440574037
25009215101,.0246591403862126
25009215102,.0100300221777072
25009216100,.0173105077606142
25009217100,.049302356167118
25009217201,.0462354466921546
25009217202,.015773333387294
25009217300,.022624406208508
25009217400,.0805686516711255
25009217500,.040897807879162
25009217600,.0365934813537478
25009218100,.0343449641459372
25009220101,.0117316515682795
25009220102,.0207123738167851
25009221100,.0161527196684403
25009221300,.0329102467265479
25009221400,.0107504943416146
25009221500,.074102416603786
25009221600,.0116225498039881
25009221700,.0211662334777145
25009221800,.0101740789511986
25009221901,.0160938386095566
25009221902,.0161706510403263
25009222100,.0059675801983703
25009223100,.0112183046408099
25009223200,.0301988816148704
25009223300,.018314016519497
25009250100,.0069828299127828
25009250200,.0067347456869671
25009250300,.0020919616499047
25009250400,.0181710564398045
25009250500,.0044401089239798
25009250600,.0078027820359523
25009250700,.0045009097365094
25009250800,.0196581419923962
25009250900,.0006861868296255
25009251000,.0019991830257027
25009251100,.0029721716329476
25009251200,.0016679096957972
