GEOID,n
08001007801,.373200346250087
08001007802,.1351292300969362
08001007900,.5099200927652419
08001008000,.5041256209369749
08001008100,1.596787631511688
08001008200,.1585088558495045
08001008308,.403030791785568
08001008309,.5593186672776937
08001008353,1.030858810059726
08001008401,.3149038266856223
08001008402,.0286927372217178
08001008505,.3605350207071751
08001008506,.8420668989419937
08001008507,.2514195209369063
08001008508,1.206826556706801
08001008523,.1164141008630395
08001008524,.4884083091747016
08001008526,.4871686920523643
08001008529,1.89898733352311
08001008533,1.20560828410089
08001008534,.4354773149825633
08001008535,.4848588700406253
08001008536,.0856238484848291
08001008537,.6226368260104209
08001008538,2.21961748204194
08001008539,.6083089485764503
08001008540,.4742070159409195
08001008541,.4691746113821864
08001008542,.2890380567405373
08001008543,.0619537807069719
08001008544,.3007441116496921
08001008545,.4215368190780282
08001008546,.1966263127978891
08001008547,.2586415752302855
08001008548,.1115233497694135
08001008549,.7956259667407721
08001008550,.7737066554836929
08001008551,.2343987356871367
08001008603,.0127129338216037
08001008604,.0520475907251239
08001008605,.0424007414840162
08001008606,.3391320791561157
08001008705,.0106372190639377
08001008706,.2672862447798252
08001008709,.4700180222280324
08001008801,.0410635541193187
08001008802,.0493235245812684
08001008901,.2148908381350338
08001009001,.3917856358457357
08001009002,.6519812284968793
08001009101,.182839575689286
08001009103,.127019309438765
08001009104,.2473827397916466
08001009202,.1945508643984795
08001009203,.5819228158798069
08001009204,2.09966731374152
08001009206,.4726634123362601
08001009207,.9099907528143376
08001009304,.8291683234274387
08001009306,.0489331607241184
08001009307,.2650428405031562
08001009308,.2376640224829316
08001009309,.2127292091026902
08001009310,.6096098355483264
08001009316,.0037651543971151
08001009318,.4795364839956164
08001009319,.0249036094173789
08001009320,.3084904260467738
08001009321,.7621468799188733
08001009322,.217761242762208
08001009323,.3742994163185358
08001009325,1.494803891982883
08001009326,1.864858862711117
08001009327,.812768068164587
08001009401,.1297081937082112
08001009406,1.476527358405292
08001009407,.1627747111488134
08001009408,1.493925605900586
08001009409,.536805312614888
08001009410,.6265222057700157
08001009411,.7730221785604954
08001009501,.7445913525298238
08001009502,.1263021044433117
08001009553,.0176874697208405
08001009603,.5753089496865869
08001009604,.0713067892938852
08001009606,.0706965008284897
08001009607,.879567600088194
08001009608,1.092151835560799
08001009751,1.18728300742805
08001009752,.8191352793946862
08001015000,.0895163433160633
08001060000,.259335509268567
08001060100,.8514618051704019
08001060200,1.030932889319956
08001061200,.0229728780686855
08005004951,3.63251319155097
08005004952,5.417846476659179
08005005551,1.800818966701627
08005005552,.0857612229883671
08005005553,.4080660603940487
08005005611,1.689628878142685
08005005612,.8280101690907031
08005005614,.4943064553663135
08005005619,.9975948724895716
08005005620,1.273007169831544
08005005621,.3092071376740932
08005005622,.7316278303042054
08005005623,2.136554347351193
08005005624,.3550190292298794
08005005625,.2017759419977665
08005005626,1.468154796399176
08005005627,.4576280694454908
08005005628,1.085150665137917
08005005629,.0638328110799193
08005005630,.9217715887352824
08005005631,.8783190194517374
08005005632,1.242719192989171
08005005633,.8807404218241572
08005005634,.6175934756174684
08005005635,.3861515265889466
08005005636,.4843463026918471
08005005700,3.068588050082326
08005005800,1.312352475710213
08005005951,1.446251132059842
08005005952,2.384291655384004
08005006000,.4896193714812398
08005006100,.6200331635773182
08005006200,.2180788414552808
08005006300,.3094756798818707
08005006400,.3315901374444366
08005006501,1.214728348888457
08005006502,.6827622223645449
