GEOID,n
48039660100,2
48039660200,5
48039660300,2
48039660400,4
48039660500,1
48039660601,2
48039660602,22
48039660701,10
48039660702,2
48039660801,1
48039662000,1
48039663100,1
48039663300,2
48039663400,2
48039663600,1
48071710100,1
48071710200,1
48157670500,2
48157670700,1
48157670901,8
48157671300,1
48157671400,4
48157671501,1
48157671502,1
48157671601,4
48157671602,1
48157671700,2
48157671800,1
48157672001,1
48157672002,4
48157672100,2
48157672301,2
48157672302,2
48157672400,1
48157672500,1
48157672601,1
48157672701,1
48157672800,1
48157672900,6
48157673001,2
48157673003,5
48157673101,13
48157673102,7
48157673200,2
48157673300,2
48157673400,3
48157673500,3
48157673800,2
48157673901,1
48157673902,4
48157674000,6
48157674100,2
48157674200,3
48157674300,2
48157674400,6
48157674501,1
48157674502,2
48157674601,1
48157674604,2
48157674700,4
48157675000,1
48157675500,3
48167720100,3
48167720200,1
48167720301,1
48167720400,3
48167720501,5
48167720502,1
48167720503,5
48167720600,1
48167720700,4
48167721100,1
48167721201,8
48167721202,2
48167721400,3
48167721500,6
48167721800,1
48167723600,1
48167724200,1
48167724300,1
48167724400,1
48167725200,1
48167725500,1
48167725600,1
48167726000,2
48201100000,118
48201210100,1
48201210400,1
48201210600,1
48201220800,1
48201231500,1
48201232100,1
48201232200,7
48201232900,1
48201233001,1
48201233002,1
48201240400,2
48201240701,1
48201240702,1
48201241000,1
48201241101,1
48201241102,1
48201241103,2
48201241300,2
48201250200,3
48201250301,3
48201250302,2
48201250401,1
48201250402,5
48201250500,1
48201250701,1
48201250702,1
48201250800,2
48201250900,3
48201251000,1
48201251100,1
48201251200,1
48201251300,4
48201251402,1
48201251502,4
48201251800,2
48201251902,4
48201252000,10
48201252200,2
48201252800,1
48201253200,1
48201253300,1
48201253500,1
48201253600,2
48201253700,1
48201254000,1
48201310100,25
48201310200,30
48201310300,6
48201310700,1
48201310800,1
48201311500,1
48201311700,1
48201312000,2
48201312200,2
48201312300,26
48201312400,1
48201312500,17
48201312600,76
48201312700,1
48201312900,3
48201313100,36
48201313200,1
48201313800,1
48201313900,22
48201314001,6
48201314002,16
48201314300,1
48201314400,16
48201320700,1
48201321100,1
48201321700,1
48201330301,1
48201330900,2
48201331500,1
48201332000,1
48201333901,1
48201334100,11
48201340100,1
48201340201,1
48201340202,2
48201340203,5
48201340301,11
48201340400,1
48201340800,2
48201340900,1
48201341000,4
48201341100,2
48201341201,4
48201341202,13
48201341301,4
48201341302,1
48201341400,2
48201341501,2
48201341502,1
48201342001,2
48201342800,2
48201343200,1
48201350100,2
48201350200,2
48201350400,1
48201350500,1
48201350602,2
48201350801,2
48201350802,2
48201410100,75
48201410200,81
48201410300,48
48201410401,20
48201410402,11
48201410500,35
