GEOID,n
11001000100,6.812139550725988
11001000202,4.195477519446285
11001000300,7.367074826339376
11001000400,1.947027572616207
11001000501,8.316272480529733
11001000502,4.525632927412516
11001000600,5.749927608296275
11001000701,4.366796169313602
11001000702,5.457164734310936
11001000801,2.500436866743257
11001000802,3.706037250063673
11001000901,1.140435792847711
11001000902,1.349165107822046
11001001001,4.607076090538612
11001001002,4.513544867928431
11001001100,3.68435517209582
11001001200,6.127130688371835
11001001301,6.110741292242892
11001001302,15.18426852818811
11001001401,2.459151735070918
11001001402,1.626145799513324
11001001500,1.510351168457419
11001001600,1.129413458227646
11001001702,1.992725543255801
11001001803,1.937348297549761
11001001804,1.804407615072705
11001001901,1.481647612454253
11001001902,.4219206264824606
11001002001,2.11268776441284
11001002002,1.961769038971397
11001002101,1.365851802460384
11001002102,2.218400826823199
11001002201,2.367027563770534
11001002202,.4854603449493879
11001002301,1.953807413286995
11001002302,1.177521607489325
11001002400,3.144875085243257
11001002501,2.185650336439721
11001002502,5.505793250675197
11001002600,1.671472277434077
11001002701,7.075605078251101
11001002702,7.483298475970514
11001002801,2.864907424635021
11001002802,4.468609651550651
11001002900,6.41546388021743
11001003000,5.781429947426659
11001003100,3.072836990089854
11001003200,4.380857403739356
11001003301,3.282513898127945
11001003302,2.633211395703256
11001003400,1.621049355802825
11001003500,3.638236212980701
11001003600,10.15745182869432
11001003700,8.236934443644714
11001003800,10.65129737963434
11001003900,11.71277060953435
11001004001,9.216195886489004
11001004002,10.79369291034527
11001004100,4.690347250580089
11001004201,12.92156974005047
11001004202,10.06013010226889
11001004300,8.601106259913649
11001004400,12.77480077854125
11001004600,8.704635517584393
11001004701,12.91560949136328
11001004702,8.428738411515951
11001004801,4.091889206407359
11001004802,7.214743472446571
11001004901,9.442222472163849
11001004902,5.347973395255394
11001005001,4.916492328979075
11001005002,16.76560635329224
11001005201,21.45059455884621
11001005301,16.88290673634037
11001005500,18.49037672585109
11001005600,8.769331593706738
11001005800,6.286551880184561
11001005900,9.237930266783223
11001006202,.0442286422476172
11001006400,2.291680910551804
11001006500,3.558553830342134
11001006600,2.841045326407766
11001006700,7.963890113125672
11001006801,4.864785612619016
11001006802,2.238488692804822
11001006900,2.117996266752016
11001007000,4.393378387634584
11001007100,2.338717466394883
11001007200,13.0747048133635
11001007301,.1130081619485281
11001007304,.5046359288389795
11001007401,.1852033020404633
11001007403,.566037397205946
11001007404,.5601382250169991
11001007406,.5701056808320573
11001007407,.6704824669868685
11001007408,.439998958085198
11001007409,.345884544760338
11001007502,1.206672165557393
11001007503,.2217869060550584
11001007504,1.057164423895301
11001007601,1.428304448301787
11001007603,1.655647361229057
11001007604,.4774637495866045
11001007605,.9084024610929191
11001007703,.7026427101664012
11001007707,.3644838540931232
11001007708,.6463674010010436
11001007709,.4139947239746107
11001007803,1.197685087579885
