GEOID,n
17031010100,1.09963472770616
17031010201,1.003325261878672
17031010202,.3892916707775385
17031010300,1.525768118437554
17031010400,1.161260929328591
17031010501,1.289527670035568
17031010502,1.151367946514711
17031010503,.4242514579495946
17031010600,1.776921848649408
17031010701,.5170169721450293
17031010702,.9697938246922604
17031020100,.6253657870568077
17031020200,.3867764368816324
17031020301,.3665962859267893
17031020302,.636918477362002
17031020400,.4399011949698206
17031020500,.8175419565282027
17031020601,.5422544666725457
17031020602,.4095912346915895
17031020701,.1149667297024735
17031020702,.9160727662083445
17031020801,.6332593254670655
17031020802,.8950924090618173
17031020901,.9169214497775329
17031020902,.4286893362127557
17031030101,1.447329752594669
17031030102,.9827860693549155
17031030103,.7140394027119328
17031030104,.8221809987494453
17031030200,1.584118545411457
17031030300,.6638101144062603
17031030400,.6914525107104055
17031030500,1.989492749246438
17031030601,1.074499920992821
17031030603,1.010512391996599
17031030604,1.734994958853349
17031030701,.5998924267288821
17031030702,.3039638751652092
17031030703,.9681615641140233
17031030706,1.352566853596727
17031030800,1.502149503602141
17031030900,.7442598803660303
17031031000,1.526574295757541
17031031100,2.016301121993848
17031031200,1.005885622758342
17031031300,2.086376391222075
17031031400,2.90077085746816
17031031501,1.04339060053826
17031031502,1.295718376153673
17031031700,2.369830882952783
17031031800,1.075624127194715
17031031900,1.011673958640131
17031032100,4.313462390890891
17031040100,.871915281024144
17031040201,1.412412878967416
17031040202,1.052564258031452
17031040300,.2820773175553768
17031040401,.8324055830512407
17031040402,1.968637732346807
17031040600,1.626462880381837
17031040700,1.369014687339586
17031040800,.6804391484620282
17031040900,.4519626482008334
17031050100,1.700013568533905
17031050200,1.397015867252904
17031050300,.3661518294720736
17031050500,1.447147589943597
17031050600,.9918383287495089
17031050700,.7891319980572007
17031050800,.4841472452208109
17031050900,.5326073562713773
17031051000,.4511534339326317
17031051100,.8743651306474476
17031051200,.6144200013841328
17031051300,1.064049717922444
17031051400,.9994595034970644
17031060100,1.375580826920213
17031060200,1.065620514924149
17031060300,1.204535283125097
17031060400,2.102604423886078
17031060500,.7179976172667466
17031060800,3.697493759640565
17031060900,5.255280331482936
17031061000,1.547076678001758
17031061100,.7292700981888629
17031061200,1.456787620836622
17031061500,1.111122129008436
17031061800,1.070803771048304
17031061901,3.974710256472463
17031061902,3.798953604593407
17031062000,2.682189341418052
17031062100,3.28860868603806
17031062200,2.497414561014082
17031062300,1.203405854274024
17031062400,.8376567117811646
17031062500,.823212779532696
17031062600,.7918178248555705
17031062700,1.579642856634564
17031062800,2.457804193151787
17031062900,2.883127221693407
17031063000,2.803613569249137
17031063100,2.169989435467869
17031063200,6.097675450205315
17031063301,2.688041218105354
17031063302,5.240267448520171
17031063303,.5443861063104123
17031063400,2.041768705604511
17031070101,3.773216980836878
17031070102,3.195289690283971
17031070103,2.319359545537736
17031070200,2.973913261354028
17031070300,2.488829858625536
17031070400,1.570018706090195
17031070500,1.516424474357336
17031070600,1.222125895947556
17031070700,1.345885412434654
17031071000,1.184085948767461
17031071100,1.846208287625814
17031071200,1.581583018996753
17031071300,3.357295571058785
17031071400,3.736803583017263
