GEOID,n
10003001902,1
10003011400,2
10003011600,1
10003013610,1
10003014903,1
34005700501,1
34005704801,1
34007601101,1
34007603301,1
34007603503,2
34007603602,1
34007603901,1
34007606000,1
34007608700,1
34007608901,1
34015500204,2
34015500701,1
34015501102,1
34015502200,1
42017100209,1
42017100210,2
42017100211,1
42017100307,1
42017101505,1
42017101803,1
42017104301,1
42017104400,2
42017104603,4
42017105008,5
42017105012,3
42017105207,1
42029300106,1
42029300201,1
42029300301,3
42029300600,1
42029302802,1
42029302804,2
42029302901,1
42029304300,1
42029304600,1
42029305500,1
42029311200,1
42045401900,1
42045406902,1
42045406904,1
42045407401,1
42045408700,2
42045408800,1
42045409602,1
42045410500,3
42091200200,1
42091200505,1
42091200602,1
42091201004,1
42091201408,1
42091201800,1
42091201902,1
42091202201,1
42091203104,2
42091203105,3
42091203106,2
42091203403,1
42091204101,1
42091204300,1
42091204400,2
42091205400,1
42091205501,1
42091205502,1
42091205503,1
42091205700,1
42091205807,1
42091207004,1
42091207201,1
42101000100,17
42101000200,2
42101000300,7
42101000401,7
42101000402,9
42101000500,7
42101000600,1
42101000700,15
42101000801,4
42101000803,2
42101000804,7
42101000902,3
42101001001,4
42101001002,10
42101001101,2
42101001102,3
42101001201,1
42101001202,18
42101001300,9
42101001400,7
42101001500,2
42101001700,3
42101001800,5
42101001900,1
42101002000,1
42101002200,1
42101002300,1
42101002500,1
42101002702,1
42101002801,1
42101002900,2
42101006000,1
42101008400,1
42101008601,1
42101008801,1
42101009100,3
42101009200,1
42101012203,4
42101012500,8
42101013100,1
42101013300,4
42101013401,1
42101013402,2
42101013602,1
42101013700,4
42101014000,1
42101014200,3
42101014300,1
42101014400,3
42101015700,2
42101015800,4
42101016600,1
42101020800,2
42101020900,2
42101021500,1
42101021600,3
42101021700,1
42101022000,2
42101023900,2
42101025700,1
42101026500,2
42101026700,1
42101035301,3
42101036502,1
42101036600,6
42101036700,12
42101037600,3
42101038600,1
42101038800,3
