GEOID,n
34003002300,1
34003006100,1
34003006202,1
34003012001,1
34003013002,1
34003015400,1
34003016000,1
34003018200,2
34003019103,1
34003019202,1
34003019203,1
34003019303,2
34003019305,3
34003022200,2
34003023100,1
34003023302,1
34003023402,1
34003031400,1
34003047100,1
34003047200,1
34003047300,2
34003047500,1
34003061400,2
34013001100,1
34013010700,1
34013014800,1
34013014900,1
34013016600,1
34013017400,1
34013019100,1
34013019500,2
34013020000,1
34013020100,3
34013020400,2
34013021602,1
34017001100,1
34017002000,3
34017003500,1
34017004300,2
34017005802,1
34017006400,2
34017007000,2
34017007100,2
34017007300,2
34017007400,4
34017007600,8
34017007700,19
34017007800,4
34017010400,1
34017013800,2
34017014101,3
34017014200,1
34017015001,2
34017015201,1
34017015300,1
34017015600,3
34017017900,2
34017018000,1
34017018100,1
34017018301,2
34017018302,6
34017018500,1
34017018600,2
34017018701,1
34017018702,1
34017018800,1
34017018900,1
34017019000,1
34017019100,1
34017019300,3
34023001300,1
34023005100,1
34023005200,1
34023006002,1
34023006203,4
34023007908,1
34023007912,1
34023008606,1
34025805400,1
34025806000,1
34025809701,1
34025810102,4
34025810402,1
34027042800,1
34027043600,2
34027043700,3
34027045804,3
34027046202,1
34027046298,2
34029717200,1
34029717502,2
34029735001,1
34031124312,1
34031154002,1
34035050704,1
34035052204,3
34035052700,1
34035053403,1
34035053404,1
34039031602,1
34039034400,1
34039036200,1
34039037200,1
34039037500,2
34039037602,1
34039038000,1
34039038300,1
34039038601,1
34039038602,3
34039039100,1
36027050104,2
36027060301,1
36027070101,1
36027110004,1
36027190204,1
36059300500,1
36059300600,2
36059300700,6
36059300900,4
36059301600,1
36059301800,1
36059302000,1
36059302800,1
36059303302,1
36059303600,1
36059405400,1
36059406002,1
36059406400,1
36059406600,2
36059407000,1
36059407301,1
36059408800,1
36059410900,2
36059411200,1
36059411301,1
36059411800,2
36059412400,2
36059413002,1
36059413300,1
36059413600,1
36059413804,1
36059415102,2
36059415201,1
36059415300,2
36059415402,1
36059416000,1
36059416100,1
36059416401,2
36059517000,1
36059517600,1
36059518201,1
36059518501,1
36059518600,1
36059519100,1
36059520002,1
36059520100,1
36059520401,1
36059520900,1
36059522000,1
36071000400,1
36071010500,1
36071012900,1
36071013500,1
36071014102,1
36071014202,1
36079010900,2
36087010802,1
36087010803,1
36087011000,2
36087011504,1
36087012700,1
36087012800,1
36087013003,1
36103110402,1
36103110501,1
36103111900,1
36103123301,1
36103124602,1
36103134904,1
36103145803,1
36103146404,1
36103146611,1
36103147300,2
36103147602,2
36103147702,1
36103158002,2
36103158011,1
36103158407,1
36103159203,2
36103159408,1
36103170002,1
36103180300,1
36103190601,1
36103190603,1
36103190704,1
36103190708,2
36103200902,2
36103201004,1
36119000300,1
36119001503,1
36119001700,1
36119002202,1
36119002401,3
36119002403,1
36119004100,1
36119004400,2
36119004600,2
36119004800,1
36119005400,1
36119006100,1
36119006500,1
36119006700,2
36119006900,1
36119007100,1
36119007200,1
36119007402,1
36119007500,2
36119007600,1
36119007700,2
36119008302,1
36119009200,1
36119009300,2
36119009400,3
36119009800,2
36119010000,7
36119010100,1
36119010300,1
36119010500,1
36119010600,1
36119010803,1
36119011101,1
36119011200,1
36119011300,1
36119012303,3
36119012304,2
36119012502,1
36119012700,3
36119013000,1
36119013102,7
36119013104,1
36119013201,2
36119013400,1
36119014805,1
