GEOID,n
11001000100,14
11001000202,10
11001000300,29
11001000400,3
11001000501,22
11001000502,12
11001000600,4
11001000701,7
11001000702,6
11001000801,3
11001000802,4
11001000901,1
11001000902,2
11001001001,8
11001001002,10
11001001100,5
11001001200,12
11001001301,19
11001001302,47
11001001401,1
11001001402,7
11001001500,4
11001001600,1
11001001702,3
11001001803,1
11001001804,2
11001001901,3
11001001902,1
11001002001,3
11001002002,4
11001002101,4
11001002102,1
11001002202,3
11001002301,2
11001002302,5
11001002400,4
11001002501,2
11001002502,15
11001002600,3
11001002701,9
11001002702,13
11001002801,9
11001002802,16
11001002900,18
11001003000,15
11001003100,11
11001003200,18
11001003301,16
11001003302,12
11001003400,2
11001003500,13
11001003600,29
11001003700,29
11001003800,36
11001003900,17
11001004001,20
11001004002,25
11001004100,15
11001004201,29
11001004202,29
11001004300,44
11001004400,75
11001004600,55
11001004701,65
11001004702,81
11001004801,24
11001004802,39
11001004901,67
11001004902,19
11001005001,17
11001005002,42
11001005201,59
11001005301,51
11001005500,52
11001005600,10
11001005800,27
11001005900,43
11001006400,16
11001006500,20
11001006600,10
11001006700,15
11001006801,37
11001006802,5
11001006900,8
11001007000,21
11001007100,8
11001007200,207
11001007304,1
11001007404,1
11001007502,4
11001007504,2
11001007601,1
11001007603,3
11001007604,3
11001007707,6
11001007708,1
11001007803,3
11001007808,2
11001007809,2
11001007901,10
11001007903,1
11001008001,5
11001008002,14
11001008100,17
11001008200,23
11001008301,39
11001008302,25
11001008402,18
11001008410,42
11001008701,41
11001008702,17
11001008802,8
11001008803,3
11001008804,3
11001008903,9
11001008904,1
11001009000,1
11001009102,2
11001009201,6
11001009203,9
11001009204,1
11001009301,11
11001009302,1
11001009501,2
11001009503,1
11001009504,2
11001009505,1
11001009508,3
11001009602,3
11001009810,1
11001009905,1
11001009907,1
11001010100,19
11001010200,27
11001010300,1
11001010500,13
11001010600,219
11001010700,29
11001010800,8
11001011000,15
11001011100,1
24009860101,1
24009860501,1
24009860702,1
24017850101,1
24017850500,1
24017850709,1
24021740200,1
24021752603,2
24031700311,1
24031700604,1
24031700608,1
24031700613,1
24031700614,1
24031700722,1
24031700723,1
24031700810,1
24031700816,1
24031700817,1
24031700826,2
24031700828,1
24031700901,1
24031700904,1
24031700905,1
24031701002,1
24031701005,1
24031701007,3
24031701102,1
24031701205,2
24031701211,1
24031701212,1
24031701214,6
24031701216,7
24031701221,1
24031701304,1
24031701410,1
24031701417,2
24031701418,1
24031701422,1
24031701505,2
24031701508,1
24031701509,1
24031701602,1
24031701704,1
24031701800,2
24031701900,2
24031702102,1
24031702302,2
24031702402,5
24031702500,18
24031702601,12
24031702602,2
24031702700,3
24031702800,2
24031702900,1
24031703000,1
24031703202,3
24031703209,1
24031703210,2
24031703214,1
24031703215,1
24031703220,1
24031703221,2
24031703602,1
24031703800,5
24031703901,1
24031703902,1
24031704404,2
24031704503,2
24031704600,3
24031704803,3
24031704804,5
24031704805,1
24031704806,5
24031705000,4
24031705200,1
24031705501,5
24031705602,7
24031705702,2
24031705800,1
24031706007,1
24031706008,3
24031706012,2
24033800108,2
24033800211,1
24033800212,1
24033800403,1
24033800412,1
24033800509,1
24033800511,2
24033800513,1
24033800516,1
24033800601,1
24033800605,2
24033800701,1
24033800707,1
24033801004,1
24033801307,1
24033801309,1
24033801313,1
24033801406,1
24033801409,1
24033801600,1
24033801704,1
24033801906,1
24033802001,1
24033802002,1
24033802103,1
24033802107,1
24033802204,1
24033802404,1
24033803512,1
24033803514,1
24033803519,2
24033803520,1
24033803522,1
24033803527,1
24033804300,1
24033804700,1
24033804900,1
24033805908,2
24033805909,2
24033806100,2
24033806200,2
24033806300,3
24033806712,1
24033807000,1
24033807200,1
24033807301,1
24033807404,1
24033807405,2
51013100100,1
51013100200,1
51013100400,2
51013100600,3
51013100700,1
51013100800,1
51013101100,5
51013101300,2
51013101401,3
51013101402,2
51013101403,19
51013101404,17
51013101500,11
51013101601,3
51013101602,3
51013101603,11
51013101701,22
51013101702,9
51013101703,1
51013101801,13
51013101802,7
51013101803,8
51013101900,1
51013102001,1
51013102003,3
51013102200,2
51013102400,2
51013102500,5
51013102600,1
51013102701,2
51013102702,1
51013102801,2
51013102902,3
51013103000,1
51013103100,6
51013103200,5
51013103300,1
51013103402,16
51013103501,6
51013103502,17
51013103503,13
51013103601,1
51013103602,1
51013103700,1
51013103800,4
51013980200,2
51059415200,1
51059415700,1
51059420201,1
51059420203,1
51059420300,1
51059420400,2
51059420502,3
51059420503,1
51059420600,1
51059420700,1
51059421002,2
51059421101,1
51059421103,1
51059421500,1
51059421800,2
51059422201,1
51059422401,2
51059431500,1
51059431802,1
51059440100,1
51059440201,2
51059440502,1
51059440800,1
51059450100,1
51059450500,1
51059451501,1
51059451900,1
51059452302,1
51059452502,1
51059452600,1
51059452700,1
51059452801,2
51059452802,1
51059460502,1
51059460600,1
51059461601,1
51059461602,5
51059461802,2
51059470500,1
51059470900,2
51059471303,1
51059471401,3
51059480201,1
51059481101,1
51059481102,1
51059481202,1
51059482001,2
51059482002,1
51059482100,1
