GEOID,n
48017950100,.0015286527341232
48023950300,.0088266577804461
48049950100,.0002067385648843
48061011700,.0070333134353859
48085030100,.4129476836460526
48085030201,.096463137640967
48085030202,.2195860803258256
48085030203,.7213751538729412
48085030301,.3756752397239325
48085030302,.1541588439940824
48085030303,.618216181803291
48085030304,.1816293793308432
48085030305,.4871195635789718
48085030403,.4572250057735801
48085030404,.7450150761169425
48085030405,1.135605880444018
48085030406,.3787751900017611
48085030407,.5331878711367608
48085030408,1.572668730751502
48085030504,.4417231414445268
48085030505,1.812957864189229
48085030506,.3676544254176406
48085030507,.7564112387772184
48085030508,.9790852654195987
48085030509,.4220166522900399
48085030510,.4145066690980457
48085030511,1.038533363769602
48085030512,.296330482353369
48085030513,1.470169147116394
48085030514,.8598088750313764
48085030515,.5335134885426669
48085030516,.6543157750238606
48085030517,.5965333079147968
48085030518,.1165453355533828
48085030519,.2182735000824323
48085030520,.2862902223678248
48085030521,.3908788472836022
48085030522,.3117467719266642
48085030523,1.05863790951571
48085030524,.0967488115420565
48085030525,.4013895771308853
48085030526,.8067518727875722
48085030527,.2298841172905668
48085030528,.8172870322014205
48085030529,.334269319257146
48085030530,1.27996592711861
48085030531,.539036449870764
48085030601,.9551721457391977
48085030603,.4706473183177877
48085030604,.1313736712618265
48085030605,.936598122218129
48085030701,.1256178103576531
48085030702,.4865208276642079
48085030801,.9148245146789122
48085030802,.6567206416584668
48085030900,.4359870550215419
48085031001,.2642235604362213
48085031003,.266169650341908
48085031004,.2009493270143139
48085031100,.1327866128431197
48085031201,.2554623739997623
48085031202,.1532083342426631
48085031308,.2738884399777817
48085031309,.9269633161916317
48085031310,.5595749483936743
48085031311,.615215120992616
48085031312,.8579003773011209
48085031313,.6879252695725881
48085031314,.1188126817742159
48085031315,.8980636776404936
48085031316,.4433426180148672
48085031317,.4066073182839318
48085031405,2.029224900839381
48085031406,1.230909993859314
48085031407,.5751788882107576
48085031408,.1655357117524545
48085031409,1.235146060764237
48085031410,1.20144698880722
48085031411,.3709558460695916
48085031504,.4511726256087059
48085031505,.8556234424404465
48085031506,.9471150370045507
48085031507,1.179871653759619
48085031508,.6405448083587544
48085031611,.3988159965738305
48085031612,1.015696731573371
48085031613,.8638984560539029
48085031621,1.363245666623698
48085031622,.7369063630421806
48085031623,.3209369997675822
48085031624,.5880371239909437
48085031625,.7962941996665904
48085031626,.2587334644922521
48085031627,.5575138070853427
48085031628,.4171859039488481
48085031629,.3280325320120028
48085031630,.3984285276092123
48085031631,.840941256374208
48085031632,1.326039215644414
48085031633,.4562105708318995
48085031634,.342456050333567
48085031635,.9153159181041701
48085031636,1.430414292837668
48085031637,.4720002868780284
48085031638,.3893336693254241
48085031639,.8098121387010906
48085031640,3.118896550578938
48085031641,.836156666118768
48085031642,.4574808063480305
48085031643,.8599749728673487
48085031645,.2983644762280164
48085031646,1.391531658126041
48085031647,1.44000681288162
48085031648,1.708477063042665
48085031649,1.000237069398281
48085031652,1.847518573782509
48085031653,1.547694436972961
48085031654,.390590009476
48085031655,1.163575874044909
48085031656,.6473630424879957
48085031657,2.437088547903841
48085031658,3.560598505398957
48085031659,.9942119768238626
48085031660,1.893270999637025
48085031661,.1982457778067328
48085031662,.3800808952801162
48085031663,.9870987987414992
48085031664,.4638320059857506
48085031704,1.130596739471002
48085031706,.3593015251608449
48085031708,1.717284274131089
48085031709,2.240623551366298
48085031711,1.686241987943504
48085031712,2.306626890946063
48085031713,2.311646988702705
48085031714,2.873793605314859
48085031715,.8647037649907361
48085031716,.9494477639182151
48085031717,.9239632438111585
48085031718,.4352977992639353
48085031719,.1962597390229348
48085031720,1.646255944564473
48085031802,1.43667025106879
48085031804,.5017535842998768
48085031805,.6248229320681276
48085031806,.9475915199145675
48085031807,.8956327802261512
48085031900,.9438720717789693
48085032003,.6510413708310807
48085032004,.9683246488202712
48085032008,.4118797869159607
48085032009,.7111628418351756
48085032010,.6423933309197309
48085032011,1.142393218377038
48085032012,.4428991749527995
48085032013,.938582305698219
48097000900,.001353228581138
48113000100,2.995460159878348
48113000201,1.676644343242515
48113000202,2.64690600506583
48113000300,4.524353529530345
48113000401,2.611465120379307
48113000404,3.943789746212133
48113000405,1.46465813733812
48113000406,4.08752240717331
48113000500,10.33761426036881
48113000601,6.556952717030072
48113000603,5.879595198915922
48113000605,3.790737969684415
48113000606,3.407872656545806
48113000701,13.86924835472382
48113000702,7.062065766047454
48113000800,5.980884821803556
48113000900,6.677818674903392
48113001001,1.084385720590944
48113001002,1.995084257289363
48113001101,2.598304679428111
48113001102,1.28378327019891
48113001202,1.932567335432395
48113001203,.559231396739051
48113001204,.2051675584475561
48113001301,1.911529289728605
48113001302,.7857927474065036
48113001400,1.933336274400062
48113001502,.6397697996399074
48113001503,1.248333332790935
48113001504,.9811791751658347
48113001600,5.619612258207781
48113001701,.7455815909197554
48113001703,10.98530955791648
48113001704,5.272227804143768
48113001800,17.14260729198577
48113001900,12.59450253600517
48113002000,1.942994405017089
48113002100,4.013478891749401
48113002200,3.425556408546981
48113002400,.2639428297175073
48113002500,.2083870564124481
48113002701,.1053715547409411
48113002702,.1303857380571571
48113003101,7.092737973696785
48113003400,.172116558633661
48113003700,.2771269108466186
48113003800,.1715889187908033
48113003901,.1253668584977277
48113003902,.0903571834423929
48113004000,.0512205106788315
48113004100,.0737731828121468
48113004201,.8678271337139449
48113004202,.7288135520946071
48113004300,.738123286053451
48113004400,1.09942186027547
48113004500,.414984753682802
48113004600,.7772862258716486
48113004700,.2790991266883793
48113004800,.0764624264193117
48113004900,.3008768711006269
48113005000,.2155923396258004
48113005100,.1661834987571638
48113005200,.2772563105199879
48113005300,.5784617630915818
48113005400,.2741350126125326
48113005500,.1343263313392526
48113005600,.2725679754530574
48113005700,.1211494098433832
48113005901,.2522296864153759
48113005902,.2392891324670927
48113006001,.0738027992956631
48113006002,.3358439018938952
48113006100,.2092605882619409
48113006200,.542565571697196
48113006301,.2172450336602196
48113006302,.2151487376354453
48113006401,.0617006645406946
48113006402,.2029769666883112
48113006501,.2947490379851843
48113006502,.1136456423218988
48113006700,.1621216723506222
48113006800,.6092827498778206
48113006900,.4438821824005572
48113007101,1.83295649892716
48113007102,2.602919902416033
48113007201,.3843372617575369
48113007202,.8976688266848214
48113007301,.9688746558931598
48113007302,1.925899443293019
48113007601,.3977561437932309
48113007604,1.069609830781701
48113007605,.4729610124049941
48113007700,2.803630230948329
48113007801,1.110137588248335
48113007804,3.067404224297206
48113007805,.3681664398718567
48113007809,.6548454277071869
48113007810,1.183990861454276
48113007811,1.327553931243983
48113007812,1.078326328264666
48113007815,.8872666331699293
48113007818,1.391297054185998
48113007819,.5586027763056336
48113007820,1.138626284300699
48113007821,1.041958036264987
48113007822,1.795516903366661
48113007823,.2682559875247534
48113007824,.3358350683001845
48113007825,1.178837221279537
48113007826,.5731793288141489
48113007827,1.06096676850575
48113007902,2.632226231746699
48113007903,1.243095280706484
48113007906,1.405478066415526
48113007909,2.859725773334503
48113007910,3.973506382666528
48113007911,5.474993259413168
48113007912,3.614960800950939
48113007913,2.790585803770227
48113007914,3.500765331042203
48113008000,2.790860016932129
48113008100,3.329967760097816
48113008200,2.236984097365166
48113008400,.2709002650553884
48113008500,.297434747346415
