GEOID,n
36061001300,3.118317822997265
36061001501,40.53813169896445
36061001502,14.03243020348769
36061002100,1.559158911498633
36061003300,4.677476734495897
36061003700,4.677476734495898
36061003900,1.559158911498633
36061004700,1.559158911498633
36061005600,9.354953468991797
36061005700,3.118317822997265
36061005800,7.795794557493164
36061007000,12.47327129198906
36061007400,4.677476734495898
36061007800,3.118317822997265
36061008000,3.118317822997265
36061008400,3.118317822997265
36061008800,12.47327129198906
36061008900,10.91411238049043
36061009000,1.559158911498633
36061009100,10.91411238049043
36061009200,7.795794557493164
36061009300,12.47327129198906
36061009800,1.559158911498633
36061009900,101.3453292474111
36061010100,6.23663564599453
36061010300,1.559158911498633
36061010800,6.23663564599453
36061011100,12.47327129198906
36061011500,31.18317822997265
36061011700,3.118317822997265
36061011800,15.59158911498633
36061012600,7.795794557493164
36061012700,1.559158911498633
36061012900,79.51710448643027
36061013200,7.795794557493164
36061013300,20.26906584948223
36061013500,45.21560843346035
36061014500,28.06486040697539
36061015500,15.59158911498633
36061016300,7.795794557493164
36061023801,7.795794557493164
36061031703,17.15074802648496
