inc_pc_c4_value,inc_pc_c4_grid
.0000164615870826,-391
.0001242407817794,2891.265306122449
.0003009725553265,6173.530612244898
.0006369567410295,9455.795918367348
.001330909910304,12738.0612244898
.0023765289321561,16020.32653061224
.0039088155080358,19302.5918367347
.0054327559879194,22584.85714285714
.0068403699920767,25867.12244897959
.0080260672163358,29149.38775510204
.0091951391756163,32431.65306122449
.0103310402080712,35713.91836734694
.0114106066803124,38996.18367346939
.0121821979316591,42278.44897959184
.0121160317965194,45560.71428571429
.0114749686185833,48842.97959183674
.0107791919156547,52125.24489795919
.0103792318612599,55407.51020408163
.0101518059751204,58689.77551020408
.0106481680633151,61972.04081632653
.0113598851372644,65254.30612244898
.0118522901699325,68536.57142857143
.0122945047282973,71818.83673469388
.0119540504585193,75101.10204081633
.0107019083603963,78383.36734693879
.0088350463986623,81665.63265306123
.0077965473496756,84947.89795918368
.0065077181145258,88230.16326530612
.0055130179947325,91512.42857142858
.0049253923880923,94794.69387755102
.0041687964657454,98076.95918367348
.0031219963345566,101359.2244897959
.0019531028900366,104641.4897959184
.0016443231596868,107923.7551020408
.0013608365646021,111206.0204081633
.0012126498015828,114488.2857142857
.0010450358429653,117770.5510204082
.0009946152170273,121052.8163265306
.0010572021756798,124335.0816326531
.0009725671685492,127617.3469387755
.0007064082257865,130899.612244898
.0004023230838938,134181.8775510204
.0002593121617692,137464.1428571429
.0001032650914248,140746.4081632653
.0000385625014038,144028.6734693878
.0000160939803588,147310.9387755102
.0000199142839131,150593.2040816327
.0000200745963379,153875.4693877551
.0000165749176334,157157.7346938776
9.41524779949e-06,160440
