inc_pc_c4_value,inc_pc_c4_grid
.0000197174330445,-146
.0000541658690984,2740.326530612245
.0001808428223715,5626.65306122449
.0005909776297103,8512.979591836734
.0013878550408564,11399.30612244898
.0024886219528545,14285.63265306122
.003723704897631,17171.95918367347
.0052078167589794,20058.28571428571
.0066913338987325,22944.61224489796
.0079009882197667,25830.9387755102
.008990103054983,28717.26530612245
.0101137707217709,31603.59183673469
.0107605820022772,34489.91836734694
.0107425870622798,37376.24489795919
.0105108848211914,40262.57142857143
.0103994618828263,43148.89795918367
.0098928916814379,46035.22448979592
.008930464254729,48921.55102040817
.0078859314189289,51807.87755102041
.0069413533580036,54694.20408163265
.0056671409036788,57580.5306122449
.0041011321793774,60466.85714285714
.0029395068098752,63353.18367346939
.0022031836304578,66239.51020408163
.0016856335336382,69125.83673469388
.0013060739878856,72012.16326530612
.0009724727782201,74898.48979591837
.0006728123186602,77784.81632653061
.0005112339134317,80671.14285714286
.0004938159303405,83557.4693877551
.0006750284374307,86443.79591836734
.0008123620666943,89330.12244897959
.0008836820429729,92216.44897959183
.00085434117269,95102.77551020408
.0007116567962279,97989.10204081633
.0004747060598915,100875.4285714286
.0002234669684229,103761.7551020408
.000072306321762,106648.0816326531
.0000736888557969,109534.4081632653
.0000854406400101,112420.7346938775
.0001032161420025,115307.0612244898
.0001041317746011,118193.387755102
.000096575193773,121079.7142857143
.0000847644997895,123966.0408163265
.0000829780546062,126852.3673469388
.0000865854076564,129738.693877551
.0000864886951557,132625.0204081633
.000073626109237,135511.3469387755
.0000698580877791,138397.6734693878
.0000562376358249,141284
