inc_pc_c6_value,inc_pc_c6_grid
7.35179766492e-06,3132
.0000369563369379,6560.693877551021
.0001067782837459,9989.387755102041
.0002132835600889,13418.08163265306
.0003609493429689,16846.77551020408
.0005481065491365,20275.4693877551
.0007293985097395,23704.16326530612
.0008630857297188,27132.85714285714
.000969910472007,30561.55102040816
.0010473066762545,33990.24489795919
.0011502012186283,37418.9387755102
.0013003887779766,40847.63265306122
.0014138683508238,44276.32653061224
.001446924547975,47705.02040816326
.0014165398531181,51133.71428571428
.0013100049037865,54562.4081632653
.0011886179440585,57991.10204081632
.0011317125521131,61419.79591836734
.0010773103602312,64848.48979591837
.0010551740008121,68277.18367346938
.0010442222414825,71705.8775510204
.0009788453394929,75134.57142857142
.0008653558078518,78563.26530612244
.0007310171666385,81991.95918367346
.0005891662748583,85420.65306122448
.0004464239987875,88849.3469387755
.0003787604637186,92278.04081632652
.0003500649236986,95706.73469387754
.0003422433042979,99135.42857142857
.0003506249896611,102564.1224489796
.0003570426755243,105992.8163265306
.0003501464387599,109421.5102040816
.000339978456606,112850.2040816326
.0002820875270178,116278.8979591837
.0001983160797064,119707.5918367347
.0001532094394316,123136.2857142857
.0001639548165988,126564.9795918367
.0001809249715637,129993.6734693878
.0001804544249886,133422.3673469388
.0001544649816442,136851.0612244898
.0001302086389671,140279.7551020408
.0000754055628213,143708.4489795918
.0000580416947841,147137.1428571428
.0000559415389788,150565.8367346939
.000042999330527,153994.5306122449
.0000214162665406,157423.2244897959
3.67392191251e-06,160851.9183673469
4.60104934663e-06,164280.612244898
4.63817894230e-06,167709.306122449
3.78531069952e-06,171138
