inc_pc_c4_value,inc_pc_c4_grid
.000032692985411,2033
.0000990002125431,4845.693877551021
.0001810031952701,7658.387755102041
.0003337750909361,10471.08163265306
.0005386400164262,13283.77551020408
.0008182909832115,16096.4693877551
.001118873938018,18909.16326530612
.0014643893404966,21721.85714285714
.001838190650313,24534.55102040816
.0023335488645437,27347.24489795918
.0028807773304508,30159.9387755102
.0034123525994441,32972.63265306123
.0038363320060224,35785.32653061224
.004204527636136,38598.02040816326
.0043825293442368,41410.71428571428
.0043340930218556,44223.4081632653
.0040564922180654,47036.10204081632
.0036829089936934,49848.79591836734
.0033132079317029,52661.48979591837
.0029287554444318,55474.18367346939
.0025507244527309,58286.87755102041
.0024208885486731,61099.57142857143
.0024164332629867,63912.26530612245
.0024365934786743,66724.95918367346
.0024258439641223,69537.65306122448
.0022377784276401,72350.3469387755
.0019903190332299,75163.04081632652
.0016450951228841,77975.73469387754
.0012635424562839,80788.42857142857
.0009700052520131,83601.12244897959
.0007474356447953,86413.81632653061
.0006089623971785,89226.51020408163
.0006199906986598,92039.20408163265
.000684883141479,94851.89795918367
.0007969802854994,97664.59183673469
.0008268739199781,100477.2857142857
.0008208414500189,103289.9795918367
.0007384079196904,106102.6734693878
.0005958472500946,108915.3673469388
.0004151925347133,111728.0612244898
.0002892816801492,114540.7551020408
.0002452035887748,117353.4489795918
.0002918674807962,120166.1428571429
.000309383010766,122978.8367346939
.0002798189491728,125791.5306122449
.000213264612533,128604.2244897959
.000141323309406,131416.9183673469
.0000840589728589,134229.612244898
.0000557468599385,137042.306122449
.0000157294341862,139855
