inc_pc_c2_value,inc_pc_c2_grid
.0000393545613039,-146
.0000705848814857,2740.326530612245
.0002354031718335,5626.65306122449
.0008893161197286,8512.979591836734
.0020745514280531,11399.30612244898
.0038331628000403,14285.63265306122
.0057514417670919,17171.95918367347
.0080963715836017,20058.28571428571
.0107475334229456,22944.61224489796
.0132703624533659,25830.9387755102
.0160672494550767,28717.26530612245
.0195384603812045,31603.59183673469
.022069743407193,34489.91836734694
.0236840456918156,37376.24489795919
.025184514497639,40262.57142857143
.0268534560897671,43148.89795918367
.0269702215761596,46035.22448979592
.0252973435807849,48921.55102040817
.0226793652139188,51807.87755102041
.0197167045227355,54694.20408163265
.0156874951791414,57580.5306122449
.0109115803083569,60466.85714285714
.0079699847355377,63353.18367346939
.0065122735391321,66239.51020408163
.0054072001672292,69125.83673469388
.004443784534842,72012.16326530612
.0033875587339648,74898.48979591837
.002291301508334,77784.81632653061
.0016420316168017,80671.14285714286
.001629019332178,83557.4693877551
.0028031810106914,86443.79591836734
.0038260299935291,89330.12244897959
.0043718422496959,92216.44897959183
.004336903418288,95102.77551020408
.003716120164649,97989.10204081633
.00258699830338,100875.4285714286
.0011829673944177,103761.7551020408
.0002882368974225,106648.0816326531
.0002049195212026,109534.4081632653
.000215432494549,112420.7346938775
.0002340557767172,115307.0612244898
.0002117215007835,118193.387755102
.0001841122921401,121079.7142857143
.0001652345193566,123966.0408163265
.0001706852658629,126852.3673469388
.0001873705872791,129738.693877551
.0001899053436622,132625.0204081633
.0001642108877802,135511.3469387755
.0001571612105253,138397.6734693878
.0001281294372679,141284
