inc_pc_c1_value,inc_pc_c1_grid
.0006380653464727,4644
.0017773086539055,8050.102040816327
.0033685898070065,11456.20408163265
.0070155610032809,14862.30612244898
.0119334768231585,18268.40816326531
.0172107600895547,21674.51020408163
.023057306591525,25080.61224489796
.0283324484279823,28486.71428571429
.0318937028369722,31892.81632653061
.0363423502775059,35298.91836734694
.0407471971243142,38705.02040816327
.0416027207398964,42111.12244897959
.039759805219404,45517.22448979592
.0365014102768208,48923.32653061225
.0332805172464227,52329.42857142857
.0331101083074934,55735.5306122449
.0373613950861066,59141.63265306123
.0419195512368017,62547.73469387755
.0466634293572,65953.83673469388
.0515749855129872,69359.93877551021
.0559214749478051,72766.04081632654
.0566967456777276,76172.14285714286
.0605305549726494,79578.24489795919
.0600714048821032,82984.34693877552
.0552537657149841,86390.44897959183
.0440910437881039,89796.55102040817
.0324971203542016,93202.6530612245
.0195987392950424,96608.75510204083
.0090169677395896,100014.8571428571
.0076613464257277,103420.9591836735
.0094373894638641,106827.0612244898
.0118394519096299,110233.1632653061
.0122901506494511,113639.2653061225
.0104431491660268,117045.3673469388
.0071480172245606,120451.4693877551
.0028723501394266,123857.5714285714
.0023328396251255,127263.6734693878
.0019614130913212,130669.7755102041
.0021829227959279,134075.8775510204
.0025069609340871,137481.9795918367
.0023800484762115,140888.0816326531
.0018101626561657,144294.1836734694
.0013611915229179,147700.2857142857
.000650118045261,151106.387755102
.0004695141516168,154512.4897959184
.0006193266252031,157918.5918367347
.0006689396544252,161324.693877551
.0005442237055925,164730.7959183674
.0004600306074926,168136.8979591837
.00037565942022,171543
