inc_pc_c2_value,inc_pc_c2_grid
.0000600982602995,1954
.0001408310903732,4661.857142857143
.0002785028009247,7369.714285714285
.0004470049088352,10077.57142857143
.000607277956235,12785.42857142857
.0007854981746758,15493.28571428571
.001101305053924,18201.14285714286
.0014716117476592,20909
.0019167921866427,23616.85714285714
.0024652862629293,26324.71428571428
.0030834291706621,29032.57142857143
.0035726312466835,31740.42857142857
.0038473266166838,34448.28571428571
.0038110499306205,37156.14285714286
.0035338242369148,39864
.0032598276176424,42571.85714285714
.0030366813442386,45279.71428571428
.0028326601151483,47987.57142857143
.002977397353897,50695.42857142857
.0030943631403255,53403.28571428571
.0031621524644579,56111.14285714286
.0031276082773506,58818.99999999999
.0029873906686244,61526.85714285714
.0030322357592004,64234.71428571428
.00312100195341,66942.57142857142
.0029556348531273,69650.42857142857
.0026771604271942,72358.28571428571
.0023910178539809,75066.14285714286
.0019480342383764,77774
.0014585197672301,80481.85714285713
.0009349794146822,83189.71428571428
.0007257016257638,85897.57142857142
.0007515328993118,88605.42857142857
.0007852878303832,91313.28571428571
.0007373324197214,94021.14285714286
.0006462528735474,96729
.0004865825774281,99436.85714285713
.0003307795746982,102144.7142857143
.0002268775744786,104852.5714285714
.0001269676953231,107560.4285714286
.0000175904802605,110268.2857142857
.0000121744201931,112976.1428571429
6.73885807725e-06,115684
2.62283373722e-06,118391.8571428571
.0000101015416237,121099.7142857143
.0000176492617297,123807.5714285714
.0000223525654211,126515.4285714286
.0000242114526981,129223.2857142857
.0000232259235605,131931.1428571428
.0000193959780085,134639
