inc_pc_c2_value,inc_pc_c2_grid
.0000374671618348,-1709
.0000444980241222,794.0816326530612
.0002519586825216,3297.163265306122
.0005643247220316,5800.244897959184
.0009941466305265,8303.326530612245
.0015090737789365,10806.40816326531
.0023920964599177,13309.48979591837
.0037323054476791,15812.57142857143
.0056148174026368,18315.65306122449
.0087108247252342,20818.73469387755
.0128781672557795,23321.81632653061
.0177650969145145,25824.89795918367
.0221135960360349,28327.97959183673
.0254040655151001,30831.0612244898
.0272949345428526,33334.14285714286
.027897817675968,35837.22448979592
.0280729802331063,38340.30612244898
.0276106023427209,40843.38775510204
.027886254982969,43346.4693877551
.0300659490964103,45849.55102040817
.0349180547294966,48352.63265306123
.0385295860643364,50855.71428571428
.0404825565438984,53358.79591836734
.0419811993292365,55861.87755102041
.0431673370388087,58364.95918367347
.0431692547991354,60868.04081632653
.0430958146470903,63371.12244897959
.040537628428007,65874.20408163265
.0369519612944564,68377.28571428571
.0343052127720423,70880.36734693877
.031909218644175,73383.44897959183
.0304962597197822,75886.5306122449
.0279274515809283,78389.61224489796
.0253981081532982,80892.69387755102
.0220391218377033,83395.77551020408
.0198183077078645,85898.85714285714
.0162479002501115,88401.93877551021
.0114950340072874,90905.02040816327
.0060719980804629,93408.10204081633
.0022460615713516,95911.18367346939
.0016194758171823,98414.26530612246
.00103447243365,100917.3469387755
.0006209286314666,103420.4285714286
.0005694566284275,105923.5102040816
.0006685182812967,108426.5918367347
.0006768300653828,110929.6734693878
.0006943246745983,113432.7551020408
.000679673108665,115935.8367346939
.0006296930671766,118438.9183673469
.0005261819553866,120942
