inc_pc_c0_value,inc_pc_c0_grid
.0023612877842398,34436
.0027146378119901,36268.08163265306
.0029094734994584,38100.16326530612
.0029457948466446,39932.24489795919
.0028236018535488,41764.32653061225
.0025428945201709,43596.40816326531
.002103672846511,45428.48979591837
.001505936832569,47260.57142857143
.0007496864783449,49092.65306122449
.000404784037269,50924.73469387755
.0008180682206693,52756.81632653061
.001144890036643,54588.89795918367
.0022518935952779,56420.97959183673
.0063767218184108,58253.06122448979
.0137545520222481,60085.14285714286
.0214859648966477,61917.22448979592
.0323133128644405,63749.30612244898
.0418623158802133,65581.38775510204
.0500433053390664,67413.4693877551
.0575261238676898,69245.55102040817
.0613780746507128,71077.63265306123
.0617391824899058,72909.71428571429
.0585490675868244,74741.79591836734
.0584767945545872,76573.87755102041
.0640888395219846,78405.95918367346
.0657474166562393,80238.04081632654
.0668655776317077,82070.12244897959
.06611320199454,83902.20408163266
.0668136417587564,85734.28571428571
.0689057580911491,87566.36734693877
.0679559717969589,89398.44897959183
.0709853359385652,91230.5306122449
.079558480558605,93062.61224489796
.0920181941483119,94894.69387755102
.1034377012969798,96726.77551020408
.1141614867013715,98558.85714285714
.1327246874635366,100390.9387755102
.1430708933978439,102223.0204081633
.1456799937069051,104055.1020408163
.1408304136296993,105887.1836734694
.1286135723135139,107719.2653061225
.1123386012729698,109551.3469387755
.0887654835966194,111383.4285714286
.0610047788812612,113215.5102040816
.0385079619150268,115047.5918367347
.021339591886146,116879.6734693878
.0118899781246423,118711.7551020408
.0057217373386841,120543.8367346939
.004354197082016,122375.9183673469
.0025759605800716,124208
