inc_pc_c4_value,inc_pc_c4_grid
.0002794540006253,2157
.0019381817261308,6356.244897959184
.0051912498065508,10555.48979591837
.0094123914791513,14754.73469387755
.0135945201509031,18953.97959183673
.0167127358231628,23153.22448979592
.0182790973199956,27352.4693877551
.0189194148141137,31551.71428571429
.019080221726361,35750.95918367347
.0177394711017341,39950.20408163266
.0163968263247337,44149.44897959183
.0138030498468522,48348.69387755102
.0111094468311923,52547.93877551021
.0085670181941626,56747.18367346939
.0065224740117377,60946.42857142857
.0056491525032672,65145.67346938775
.0050221106312996,69344.91836734694
.0045479088201444,73544.16326530612
.0040636468470129,77743.40816326531
.003809614739043,81942.65306122448
.0038851839859625,86141.89795918367
.0038082876186589,90341.14285714286
.0033921262059551,94540.38775510204
.0025119074768082,98739.63265306123
.0020108417825007,102938.8775510204
.00132467051169,107138.1224489796
.0008827548766732,111337.3673469388
.0008663745132487,115536.612244898
.0007834998731493,119735.8571428571
.0007683925528044,123935.1020408163
.000618173975565,128134.3469387755
.000370162367938,132333.5918367347
.0000931067382266,136532.8367346939
.0000831585575034,140732.081632653
.0001152789436034,144931.3265306122
.0002371664187179,149130.5714285714
.0002684144027392,153329.8163265306
.0002291700837283,157529.0612244898
.0001559601541683,161728.306122449
.0000300278669394,165927.5510204082
0,170126.7959183673
.0000159935587196,174326.0408163265
.0000385648827754,178525.2857142857
.000047638916547,182724.5306122449
.0000432156600344,186923.7755102041
.0000252951132376,191123.0204081633
.000042457755392,195322.2653061225
.0000715999209128,199521.5102040816
.0000784844306369,203720.7551020408
.0000631112845642,207920
