inc_pc_c2_value,inc_pc_c2_grid
2.59887941674e-06,389
9.32771610591e-06,3846.34693877551
.0000668289092169,7303.693877551021
.0002557983363225,10761.04081632653
.0005976835214274,14218.38775510204
.0010450026452298,17675.73469387755
.0015098903640391,21133.08163265306
.0019630001416797,24590.42857142857
.002354443541568,28047.77551020408
.003023826787156,31505.12244897959
.0038225083755651,34962.4693877551
.0045447024586663,38419.81632653061
.0047675295202582,41877.16326530612
.0046689579917026,45334.51020408163
.004026592009719,48791.85714285714
.0031659924487934,52249.20408163266
.0026627289464491,55706.55102040817
.0024899878933901,59163.89795918368
.0025207513711995,62621.24489795919
.0028946764661459,66078.5918367347
.0031146174548559,69535.93877551021
.0030685810860592,72993.28571428571
.0027831575456584,76450.63265306123
.0022170095600235,79907.97959183675
.0015749914386662,83365.32653061225
.0010692375271068,86822.67346938775
.0007184683011187,90280.02040816327
.0004958211672605,93737.36734693879
.0004288730117593,97194.71428571429
.000588764643398,100652.0612244898
.0008944632192846,104109.4081632653
.0011234632359429,107566.7551020408
.0011887595502825,111024.1020408163
.0010301154346282,114481.4489795918
.0007738800701196,117938.7959183674
.0004027060386512,121396.1428571429
.000264027829622,124853.4897959184
.0001833323349309,128310.8367346939
.0002408620342,131768.1836734694
.0003300770034284,135225.5306122449
.0004037328577434,138682.8775510204
.0004265320887755,142140.2244897959
.0003650935094939,145597.5714285714
.0002526193605243,149054.918367347
.000129667833912,152512.2653061225
6.94724678158e-06,155969.612244898
4.05544514970e-06,159426.9591836735
5.11813128626e-06,162884.306122449
5.17238914446e-06,166341.6530612245
4.21821872429e-06,169799
