inc_pc_c6_value,inc_pc_c6_grid
8.39315210091e-06,-2225
.0001134756405647,1321.285714285714
.0007395161733873,4867.571428571428
.0020461550178095,8413.857142857143
.0036662033610289,11960.14285714286
.0056366524005489,15506.42857142857
.0071441676478215,19052.71428571429
.007962202971111,22599
.0080174963460526,26145.28571428571
.0076728086802276,29691.57142857143
.0069506378717819,33237.85714285714
.0063401299205601,36784.14285714286
.0056678128386712,40330.42857142857
.0049030463422858,43876.71428571428
.0042049878157468,47423
.0034039596414044,50969.28571428571
.0026696984789419,54515.57142857143
.0022825157094603,58061.85714285714
.002018214772049,61608.14285714286
.0019317015008569,65154.42857142857
.0019232683037832,68700.71428571429
.001838473404933,72247
.0016794665751797,75793.28571428571
.0016952819809906,79339.57142857142
.0016433003641644,82885.85714285714
.001454088962375,86432.14285714286
.0011568679523634,89978.42857142857
.0007990509228473,93524.71428571429
.0004202026175744,97071
.0001816431339831,100617.2857142857
.0001898812266265,104163.5714285714
.0002379548688789,107709.8571428571
.0002878985177521,111256.1428571429
.0003214313516728,114802.4285714286
.0002850308169991,118348.7142857143
.0002159514812793,121895
.0002098357560124,125441.2857142857
.0002126444551745,128987.5714285714
.0002205968281107,132533.8571428571
.0002192342984417,136080.1428571428
.0002000629684636,139626.4285714286
.0001322750348615,143172.7142857143
.0000750595937583,146719
.0000471862893871,150265.2857142857
.000024445551406,153811.5714285714
.0000260354251592,157357.8571428571
.0000235338653732,160904.1428571428
.000014285716678,164450.4285714286
8.79724216975e-06,167996.7142857143
7.15882281158e-06,171543
