inc_pc_c5_value,inc_pc_c5_grid
.000015937095391,389
.000033825848746,3846.34693877551
.0000674097341439,7303.693877551021
.000145511228425,10761.04081632653
.0002756145094362,14218.38775510204
.0004174550403296,17675.73469387755
.0005739720486631,21133.08163265306
.0007377191363456,24590.42857142857
.0008573386557103,28047.77551020408
.0009420021530462,31505.12244897959
.001018702740147,34962.4693877551
.0010401372109551,38419.81632653061
.0010174693289203,41877.16326530612
.0009934031096034,45334.51020408163
.0009126899016726,48791.85714285714
.0008284698756834,52249.20408163266
.0008133139660452,55706.55102040817
.000772153636985,59163.89795918368
.0007211432205292,62621.24489795919
.0007579639970545,66078.5918367347
.0007414677741255,69535.93877551021
.0006782822269074,72993.28571428571
.0006322382986845,76450.63265306123
.00052603752665,79907.97959183675
.0003722739895145,83365.32653061225
.0002382463852123,86822.67346938775
.0001502652425705,90280.02040816327
.0001231746850729,93737.36734693879
.0001943982009828,97194.71428571429
.000287206846251,100652.0612244898
.0003815213956993,104109.4081632653
.0004039665683442,107566.7551020408
.000344236550323,111024.1020408163
.0002171769576772,114481.4489795918
.0001177414436111,117938.7959183674
.000030280531698,121396.1428571429
.000015510483953,124853.4897959184
.0000189403176156,128310.8367346939
.0000207452195078,131768.1836734694
.0000257488156087,135225.5306122449
.0000315413472807,138682.8775510204
.0000327304927668,142140.2244897959
.0000275148404691,145597.5714285714
.0000222222305653,149054.918367347
.0000127186377759,152512.2653061225
9.18010073003e-07,155969.612244898
8.83957784520e-07,159426.9591836735
1.11558949158e-06,162884.306122449
1.12741597532e-06,166341.6530612245
9.19437235743e-07,169799
