inc_pc_c0_value,inc_pc_c0_grid
.032682369559137,21255
.0382321026941063,23423.18367346939
.0415159096571673,25591.36734693878
.0507404895793705,27759.55102040817
.0559289058065767,29927.73469387755
.0556528672607001,32095.91836734694
.05177287363806,34264.10204081633
.0434292667554017,36432.28571428572
.0378833416813677,38600.4693877551
.0362509666670538,40768.65306122449
.0315306449111642,42936.83673469388
.0237223764136995,45105.02040816327
.0148352861788575,47273.20408163266
.0116310367782624,49441.38775510204
.0113772372030189,51609.57142857143
.0098317474875085,53777.75510204082
.0089473784175341,55945.93877551021
.0109775032429015,58114.12244897959
.0167032912834767,60282.30612244898
.0216714232951676,62450.48979591837
.0243462804067467,64618.67346938776
.0247586681828109,66786.85714285714
.0319410761779039,68955.04081632654
.0414991590164471,71123.22448979592
.0466019200039926,73291.40816326531
.0472493591405396,75459.5918367347
.0500015388031804,77627.77551020408
.051734477753909,79795.95918367348
.051784428637803,81964.14285714287
.055444751700235,84132.32653061225
.0543327710655893,86300.51020408164
.047853506267538,88468.69387755102
.0530196104300903,90636.87755102041
.0634247197120455,92805.06122448981
.0671594603790299,94973.24489795919
.0643709277090583,97141.42857142858
.0615520744386463,99309.61224489796
.0584578518863904,101477.7959183674
.0499260150371519,103645.9795918367
.0415974432111418,105814.1632653061
.0306474863140349,107982.3469387755
.0162888929767547,110150.5306122449
.0079342870886701,112318.7142857143
.0081466217026521,114486.8979591837
.0073498233945506,116655.0816326531
.0055438921643656,118823.2653061225
.0052035107355405,120991.4489795918
.0052808096230298,123159.6326530612
.0049595010062962,125327.8163265306
.0042395848853396,127496
