inc_pc_c6_value,inc_pc_c6_grid
7.64808453692e-06,-2029
.0000548237492335,804
.0002930081377407,3637
.0008781906412244,6470
.0018379316406427,9303
.003271936230082,12136
.0052498202410775,14969
.007654485819096,17802
.0098983501471578,20635
.0119178383203947,23468
.0133995662973754,26301
.0143251113277185,29134
.0144687027228385,31967
.0140031282207179,34800
.0135143481360726,37633
.0129202639667084,40466
.0121976260811857,43299
.0115713099817619,46132
.0106453562247591,48965
.0099358651781013,51798
.0093859410817531,54631
.0090919612286344,57464
.0092794566911109,60297
.0091095263857557,63130
.0088928297339885,65963
.0085747362612543,68796
.0076115881255602,71629
.0063251153566593,74462
.0051644557737403,77295
.0043596789425957,80128
.0037780777502923,82961
.0032059569860293,85794
.0027773325804176,88627
.0026061651297883,91460
.0028750423739278,94293
.0032028594033976,97126
.0035787849458285,99959
.0037043780918267,102792
.0034776528277346,105625
.0029876895540609,108458
.002311535185301,111291
.0014896801024193,114124
.0009324969753279,116957
.0006853104003476,119790
.0005761357752732,122623
.0004057376723013,125456
.0002767747437485,128289
.0001212239196474,131122
.0000494093194231,133955
.0000341636522667,136788
