inc_pc_c4_value,inc_pc_c4_grid
.0000451186988144,1954
.000097407965408,4661.857142857143
.0001911308505329,7369.714285714285
.000285256692217,10077.57142857143
.0004041592666957,12785.42857142857
.000537734982887,15493.28571428571
.0006829736307162,18201.14285714286
.0008301111389708,20909
.0009437750442216,23616.85714285714
.0011231733039599,26324.71428571428
.0013264704918297,29032.57142857143
.0014709284538059,31740.42857142857
.0015347822256527,34448.28571428571
.0015192397679914,37156.14285714286
.0014301050879941,39864
.0013197871487405,42571.85714285714
.001137741433775,45279.71428571428
.0009690723495846,47987.57142857143
.0009079456980144,50695.42857142857
.0008834773702187,53403.28571428571
.0008596895820263,56111.14285714286
.0008188534804571,58818.99999999999
.0007724233120703,61526.85714285714
.0007777056694816,64234.71428571428
.0007719078214295,66942.57142857142
.0006963852675349,69650.42857142857
.0006005949003167,72358.28571428571
.0005200351640343,75066.14285714286
.0004222106442275,77774
.0003236481183148,80481.85714285713
.000221051905746,83189.71428571428
.0001953587225421,85897.57142857142
.0002105169179669,88605.42857142857
.0002245535557918,91313.28571428571
.0002116679441265,94021.14285714286
.0001848840719201,96729
.0001441465155682,99436.85714285713
.0001052102302565,102144.7142857143
.0000744975656741,104852.5714285714
.0000448351571098,107560.4285714286
.0000166391932805,110268.2857142857
.0000132762533339,112976.1428571429
8.99751533774e-06,115684
3.50192666301e-06,118391.8571428571
4.93438110639e-06,121099.7142857143
8.62127652042e-06,123807.5714285714
.0000109187370207,126515.4285714286
.0000118267626073,129223.2857142857
.0000113453532802,131931.1428571428
9.47450903932e-06,134639
