inc_pc_c3_value,inc_pc_c3_grid
.0003993162401587,3441
.0007151474330483,6017.612244897959
.0010691635453217,8594.224489795917
.001742749752861,11170.83673469388
.0023696231552404,13747.44897959184
.0031545766846752,16324.06122448979
.0043785848397269,18900.67346938776
.0059608797010646,21477.28571428571
.0077584953563504,24053.89795918367
.009577605259269,26630.51020408163
.0115566929254874,29207.12244897959
.0135960198440952,31783.73469387755
.015018846762005,34360.34693877551
.0157466040873405,36936.95918367347
.0157484992571857,39513.57142857143
.0151264579586545,42090.18367346939
.0139811713291038,44666.79591836734
.0123786521966367,47243.4081632653
.0105016642567141,49820.02040816326
.009240518957349,52396.63265306122
.0083100768368352,54973.24489795918
.0073740359860555,57549.85714285714
.0066020871194169,60126.4693877551
.0058346380110118,62703.08163265305
.0050057270077672,65279.69387755102
.0040638986336224,67856.30612244898
.0031473703874009,70432.91836734694
.0025030073126821,73009.5306122449
.0022124131767012,75586.14285714286
.0020924677992119,78162.75510204081
.0019546936780767,80739.36734693877
.0017794892609554,83315.97959183673
.001535603060291,85892.59183673469
.0012693801780454,88469.20408163265
.0009285530102083,91045.81632653061
.0006203753790789,93622.42857142857
.0005739655246453,96199.04081632652
.000543367286672,98775.65306122448
.0004840145457162,101352.2653061224
.0003573689553335,103928.8775510204
.0002573988362059,106505.4897959184
.0001745123033381,109082.1020408163
.0000831059124062,111658.7142857143
8.50472303024e-06,114235.3265306122
.0000342787047407,116811.9387755102
.0000528117206974,119388.5510204082
.0000641037709003,121965.1632653061
.0000681548553492,124541.7755102041
.0000649649740444,127118.387755102
.0000545341269857,129695
