inc_pc_c0_value,inc_pc_c0_grid
.0324298333108288,37538
.0383955978462179,38916.04081632653
.0431310945308904,40294.08163265306
.0482272369028866,41672.12244897959
.0520884007047105,43050.16326530612
.0542696385458338,44428.20408163266
.054624634029242,45806.24489795919
.0531533871549355,47184.28571428571
.0498558979229143,48562.32653061225
.044762053067619,49940.36734693877
.039204955159462,51318.40816326531
.0316381753710521,52696.44897959183
.0245011709242685,54074.48979591837
.0206171402110177,55452.5306122449
.0182540006247339,56830.57142857143
.0183027099461415,58208.61224489796
.0216526765114907,59586.65306122449
.0244247272566801,60964.69387755102
.025935196495023,62342.73469387755
.0281198898437219,63720.77551020408
.030450628683635,65098.81632653061
.0348512854958,66476.85714285714
.0377518146569851,67854.89795918367
.0391522161671903,69232.93877551021
.0390524900264155,70610.97959183673
.0374526362346605,71989.02040816325
.035591650454701,73367.06122448979
.0327171372048437,74745.10204081633
.0291737131835602,76123.14285714286
.0255872479030176,77501.18367346938
.0215212639364837,78879.22448979592
.0170160282801689,80257.26530612246
.0147062044608692,81635.30612244898
.0132261814840837,83013.3469387755
.0114171484217021,84391.38775510204
.0089681152473534,85769.42857142858
.0058790819610379,87147.4693877551
.0058625941030218,88525.51020408163
.0100011336593398,89903.55102040817
.0147688923126106,91281.5918367347
.0186418737392777,92659.63265306123
.0216200779393414,94037.67346938775
.0237035049128016,95415.71428571429
.0248921546596581,96793.75510204081
.0251860271799112,98171.79591836734
.0245851224735607,99549.83673469388
.0234045692625966,100927.8775510204
.0225973391937833,102305.9183673469
.0210746949870705,103683.9591836735
.0188366366424583,105062
