inc_pc_c1_value,inc_pc_c1_grid
.0003961762837776,-10
.0006239680801676,2644.142857142857
.0016758307509835,5298.285714285715
.0039256425974419,7952.428571428572
.0068871677619454,10606.57142857143
.0104945103065821,13260.71428571429
.014103917295273,15914.85714285714
.0186569723159518,18569
.0219598591342223,21223.14285714286
.0235066674872684,23877.28571428572
.0234845776080227,26531.42857142857
.0236588306483515,29185.57142857143
.0245296051276611,31839.71428571429
.0273716904903075,34493.85714285714
.0312640664564084,37148
.0352165969816976,39802.14285714286
.0378102267827035,42456.28571428572
.0385216303643325,45110.42857142857
.0360890586862164,47764.57142857143
.0316981246755877,50418.71428571429
.0260830909264896,53072.85714285714
.0225819518015099,55727.00000000001
.0202096047244346,58381.14285714286
.0205662071747047,61035.28571428572
.0204360983712135,63689.42857142858
.0224960825424111,66343.57142857143
.0239185358578233,68997.71428571429
.0242874964624859,71651.85714285714
.0241935792569638,74306
.0227062848475704,76960.14285714287
.0212495009497082,79614.28571428572
.0190338125145894,82268.42857142858
.0158235890569104,84922.57142857143
.0113124778694595,87576.71428571429
.0100487909027711,90230.85714285714
.0096993092626148,92885
.0094977867076275,95539.14285714287
.0084787113952274,98193.28571428572
.0074819669037606,100847.4285714286
.0070962116204239,103501.5714285714
.0060645647678657,106155.7142857143
.0042766976846703,108809.8571428571
.0019011277943138,111464
.0016682558478367,114118.1428571429
.0017118946529298,116772.2857142857
.0015277092983766,119426.4285714286
.001277807742242,122080.5714285714
.0008551992714586,124734.7142857143
.0006184970793548,127388.8571428572
.00032199378876,130043
