inc_pc_c5_value,inc_pc_c5_grid
.0000280511433118,2033
.0000763941082154,4845.693877551021
.0001388774584855,7658.387755102041
.0002618150721014,10471.08163265306
.0004158478351208,13283.77551020408
.0006171315656919,16096.4693877551
.0008299346706855,18909.16326530612
.0010798578822039,21721.85714285714
.0013586472384662,24534.55102040816
.0016972051183662,27347.24489795918
.002058950162684,30159.9387755102
.0024038675179758,32972.63265306123
.0026623409244617,35785.32653061224
.0028747033424107,38598.02040816326
.0029561158148131,41410.71428571428
.002883364682391,44223.4081632653
.0026790016380442,47036.10204081632
.002416944576331,49848.79591836734
.0021592917544622,52661.48979591837
.0018783796863877,55474.18367346939
.0016158084633201,58286.87755102041
.0015159148400809,61099.57142857143
.0014929061759432,63912.26530612245
.0014734400305142,66724.95918367346
.0014294054260895,69537.65306122448
.0012975658248203,72350.3469387755
.0011276011499301,75163.04081632652
.0008889531871656,77975.73469387754
.0006444005849872,80788.42857142857
.0004758339210681,83601.12244897959
.000358784306018,86413.81632653061
.0002975659710712,89226.51020408163
.0003119280100487,92039.20408163265
.0003513870537262,94851.89795918367
.0004147454562452,97664.59183673469
.0004312031709716,100477.2857142857
.0004228212315137,103289.9795918367
.0003773246861238,106102.6734693878
.0003090280646929,108915.3673469388
.0002232864211545,111728.0612244898
.0001667361672568,114540.7551020408
.0001434479912748,117353.4489795918
.0001656366042156,120166.1428571429
.0001701524769517,122978.8367346939
.0001487002837282,125791.5306122449
.0001084766693524,128604.2244897959
.0000706142304126,131416.9183673469
.0000392725002459,134229.612244898
.0000260009517865,137042.306122449
7.39150018308e-06,139855
