inc_pc_c2_value,inc_pc_c2_grid
.0000870434256459,2033
.0002458564836645,4737
.00041121091332,7441
.000710479564967,10145
.0011275698897528,12849
.0016277267996064,15553
.0021824242885981,18257
.0026489398634351,20961
.0031762236089305,23665
.004003480742886,26369
.004923366602326,29073
.0058873292032126,31777
.0067085758582574,34481
.0073709429456422,37185
.0078583790801943,39889
.0079376710233597,42593
.0076944708919933,45297
.007461458846098,48001
.007164419938484,50705
.00725206324256,53409
.0071910898455754,56113
.0071213495288518,58817
.0074253348849617,61521
.007569839996417,64225
.0074735216418018,66929
.0073806022014816,69633
.0066852379661855,72337
.0059136368710978,75041
.0050425856791182,77745
.0039670383079957,80449
.0031058078905826,83153
.0024751424382567,85857
.0017191626432006,88561
.0016515771776862,91265
.0020342676180128,93969
.0028173990774693,96673
.0033305206425289,99377
.0036097019902202,102081
.0035322388800728,104785
.0031486762585056,107489
.0024524134661295,110193
.0016255972043262,112897
.0009953816466467,115601
.0009701588948288,118305
.0010891681271878,121009
.0010583115112394,123713
.0008756930705658,126417
.0006162098006385,129121
.0003844027454678,131825
.000193827738337,134529
