med_hh_inc_c4_value,med_hh_inc_c4_grid
.0000294181088156,5521
.000091566541433,9806.102040816328
.0004164148674392,14091.20408163265
.0006963154755312,18376.30612244898
.0009375680106017,22661.40816326531
.0011176667837766,26946.51020408163
.0012420563179113,31231.61224489796
.0017763421329458,35516.71428571429
.0028420192296075,39801.81632653061
.0049279305658318,44086.91836734694
.0067335476405648,48372.02040816327
.0076227525204533,52657.12244897959
.0083950211419312,56942.22448979592
.0084583418859074,61227.32653061225
.009275146698168,65512.42857142857
.0111092916592842,69797.53061224491
.0123671525601812,74082.63265306123
.01230153592411,78367.73469387756
.0114449190354319,82652.83673469388
.0102739645805081,86937.93877551021
.0106174070374089,91223.04081632654
.0118270502476578,95508.14285714286
.0122190522724604,99793.24489795919
.0113911160167316,104078.3469387755
.0096358862871043,108363.4489795918
.0075640279754075,112648.5510204082
.0051089756381372,116933.6530612245
.0033860778912198,121218.7551020408
.0020978905322258,125503.8571428571
.0017818587858991,129788.9591836735
.0016456410360887,134074.0612244898
.0014762752818806,138359.1632653061
.0012676150069747,142644.2653061225
.0009903754247882,146929.3673469388
.0010361230065136,151214.4693877551
.0009886571810023,155499.5714285714
.0011178505092496,159784.6734693878
.001107687164305,164069.7755102041
.000941948413106,168354.8775510204
.0006627982064068,172639.9795918367
.000370519675563,176925.0816326531
.0001941561135782,181210.1836734694
.0001437274039859,185495.2857142857
.0000584466144151,189780.387755102
.0000252699930764,194065.4897959184
.0000337240075302,198350.5918367347
.000132341155431,202635.693877551
.0001828795067389,206920.7959183674
.0001766461064666,211205.8979591837
.0001154749615609,215491
