med_hh_inc_c4_value,med_hh_inc_c4_grid
1.37836141224e-06,8909
4.60886062656e-06,13931.28571428571
.0000210461932583,18953.57142857143
.0000698425222566,23975.85714285714
.0001634153084689,28998.14285714286
.0002774633563026,34020.42857142857
.0003978594097439,39042.71428571429
.0004857106637072,44065
.0005866954302997,49087.28571428572
.0006773300862008,54109.57142857143
.0007022866208633,59131.85714285714
.0007313395763844,64154.14285714286
.0007352673234116,69176.42857142858
.0007183941843849,74198.71428571429
.0007615012193917,79221
.0007471010708628,84243.28571428572
.000823498615875,89265.57142857143
.0008252062428605,94287.85714285714
.0008295853922158,99310.14285714287
.0008550644024022,104332.4285714286
.0008472549946894,109354.7142857143
.0007993808898394,114377
.000715424427379,119399.2857142857
.0005888469721066,124421.5714285714
.0006187764284267,129443.8571428572
.0005409041679294,134466.1428571429
.0004027550748172,139488.4285714286
.0004254821979171,144510.7142857143
.0004876915256661,149533
.0004774013899616,154555.2857142857
.0003093100415389,159577.5714285714
.0000786356442027,164599.8571428572
.0000710134852857,169622.1428571429
.0001753624552343,174644.4285714286
.000313576774023,179666.7142857143
.0003339361876908,184689
.0002680011934367,189711.2857142857
.0001272491805455,194733.5714285714
.0001213717384057,199755.8571428572
.0002176628324945,204778.1428571429
.0002582020012695,209800.4285714286
.0002314658447551,214822.7142857143
.0001806598228925,219845
.0001385422739,224867.2857142857
.0001468734058355,229889.5714285714
.0000917397051675,234911.8571428572
.0000788334528802,239934.1428571429
.0001538638728535,244956.4285714286
.0001855867488179,249978.7142857143
.0001465639475407,255001
