med_hh_inc_c2_value,med_hh_inc_c2_grid
.0000346198337703,4578
.0000432705517621,9688.673469387755
.000077664901562,14799.34693877551
.0002742691419301,19910.02040816327
.000599133582503,25020.69387755102
.0022303115607064,30131.36734693878
.0053740404176206,35242.04081632653
.0099192845965395,40352.71428571429
.0138180120306246,45463.38775510204
.0162500455089123,50574.06122448979
.0171238976020229,55684.73469387755
.0162158853114671,60795.40816326531
.0156448249735914,65906.08163265306
.0160321384945243,71016.75510204081
.0152595117994965,76127.42857142858
.0129597371718549,81238.10204081633
.0088555105010555,86348.77551020408
.0069783015311863,91459.44897959183
.0074176760032461,96570.12244897959
.0077430431896555,101680.7959183674
.0067350070061655,106791.4693877551
.0052560222571267,111902.1428571429
.0035032748639882,117012.8163265306
.0022480169450184,122123.4897959184
.0013795878443379,127234.1632653061
.0015640638714555,132344.8367346939
.0018152993171883,137455.5102040816
.0018179065751982,142566.1836734694
.0013509007210742,147676.8571428572
.0006454859984291,152787.5306122449
.0005319852072124,157898.2040816327
.0004849766444577,163008.8775510204
.0004391750783962,168119.5510204082
.0003996349480171,173230.2244897959
.000330389067365,178340.8979591837
.0001474352253718,183451.5714285714
.0000374855667981,188562.2448979592
0,193672.918367347
0,198783.5918367347
.0000382590990073,203894.2653061225
.0000676697301563,209004.9387755102
.0000673187200354,214115.612244898
.0000372060686448,219226.2857142857
0,224336.9591836735
0,229447.6326530612
0,234558.306122449
.000024076629202,239668.9795918367
.0001289465029878,244779.6530612245
.0001648980943542,249890.3265306122
.000131931403301,255001
