med_hh_inc_c3_value,med_hh_inc_c3_grid
.0001947924714851,11089
.0009668587359119,15772
.0014701026692086,20455
.0018456083732549,25138
.0022389069976717,29821
.0028514716742693,34504
.0036965430270214,39187
.0045573810619507,43870
.0057836874482182,48553
.0069956956680055,53236
.0073152486230206,57919
.0076999939645113,62602
.0094133048776702,67285
.0104870478716367,71968
.0100355183460599,76651
.0075048714494388,81334
.0052558847698234,86017
.0045750644236253,90700
.0046591807299979,95383
.0047783879351125,100066
.004335199118062,104749
.003708806051673,109432
.0025941530348774,114115
.0021633761523503,118798
.0022080911627766,123481
.0022092312804422,128164
.0020465879234573,132847
.0015102678449945,137530
.0009199484494344,142213
.0004913244556524,146896
.0002573560045332,151579
.0001652250381449,156262
.0001111172615732,160945
.0000630267226802,165628
.0000323916249288,170311
9.27069023248e-07,174994
.000026625821287,179677
.0000385018828195,184360
.0000365552536209,189043
.0000207859336911,193726
0,198409
0,203092
0,207775
0,212458
0,217141
0,221824
.0000235127155093,226507
.0000577723874411,231190
.0000681128579332,235873
.0000545341269857,240556
