med_hh_inc_c4_value,med_hh_inc_c4_grid
.0000363939875658,9566
.0001209412594996,14574.87755102041
.0003168837401753,19583.75510204081
.0005928036032974,24592.63265306122
.0010751642312933,29601.51020408163
.0017436376425222,34610.38775510204
.0021066571069386,39619.26530612245
.0025663721533529,44628.14285714286
.0029758776872215,49637.02040816326
.0033973252851874,54645.89795918367
.0040597558865328,59654.77551020408
.0052018992506861,64663.65306122448
.006494657850035,69672.5306122449
.0072639162733998,74681.4081632653
.0078661276927616,79690.28571428571
.0084651120403898,84699.16326530611
.010176328012456,89708.04081632652
.0111091727002525,94716.91836734694
.0111888248783839,99725.79591836734
.0109047499612184,104734.6734693878
.0097328853118894,109743.5510204082
.0086659632202655,114752.4285714286
.0071163010302281,119761.306122449
.0052056061984383,124770.1836734694
.0044603870475815,129779.0612244898
.0036992538308371,134787.9387755102
.0033623260409562,139796.8163265306
.002878147031517,144805.693877551
.002441973409337,149814.5714285714
.0020263553318693,154823.4489795918
.0020941412134455,159832.3265306122
.0020137295120974,164841.2040816326
.0017174643148535,169850.081632653
.0010982712711908,174858.9591836735
.0007626424239962,179867.8367346939
.0007043074890967,184876.7142857143
.0007038274823746,189885.5918367347
.0006214671448843,194894.4693877551
.0007073717491906,199903.3469387755
.0006785233118854,204912.2244897959
.0005827347935603,209921.1020408163
.0005997090487613,214929.9795918367
.0006382969930273,219938.8571428571
.0005947375250694,224947.7346938775
.000417623531879,229956.6122448979
.0003289634752897,234965.4897959183
.0003124776266578,239974.3673469388
.0003889167068172,244983.2448979592
.0003178361866011,249992.1224489796
.0001856101024569,255001
