med_hh_inc_c1_value,med_hh_inc_c1_grid
.00010733126292,5521
.0002020292144687,9806.102040816328
.0009713225491962,14091.20408163265
.0020439632077904,18376.30612244898
.0031164318929601,22661.40816326531
.0037031657557744,26946.51020408163
.0036136229482555,31231.61224489796
.0041135344916276,35516.71428571429
.0060211500808307,39801.81632653061
.0123372955452915,44086.91836734694
.0187191622817262,48372.02040816327
.0215754640282415,52657.12244897959
.0236265238916858,56942.22448979592
.0226966112828586,61227.32653061225
.0258951892015707,65512.42857142857
.041020243050932,69797.53061224491
.0570558374688939,74082.63265306123
.0602289785753986,78367.73469387756
.0537815973629203,82652.83673469388
.0480645891743986,86937.93877551021
.0574760080353831,91223.04081632654
.0710987824427261,95508.14285714286
.0758704534981179,99793.24489795919
.0618767814609062,104078.3469387755
.0411381957126121,108363.4489795918
.0279892636916168,112648.5510204082
.0152750248800447,116933.6530612245
.0104269630026553,121218.7551020408
.0061946818044424,125503.8571428571
.0043125333789464,129788.9591836735
.0036422974956188,134074.0612244898
.0028938109022071,138359.1632653061
.0023569827766193,142644.2653061225
.0019330363534014,146929.3673469388
.0023725215222068,151214.4693877551
.0026185618176026,155499.5714285714
.0030259484814089,159784.6734693878
.0028610669478403,164069.7755102041
.0022658389509358,168354.8775510204
.0014570023573448,172639.9795918367
.0007391636061556,176925.0816326531
.0003345089982523,181210.1836734694
.000317862420281,185495.2857142857
.000215686815304,189780.387755102
.0001483615294478,194065.4897959184
.0001158239511893,198350.5918367347
.0002506755552104,202635.693877551
.0003110167370129,206920.7959183674
.0002728165523545,211205.8979591837
.0001461118492316,215491
