med_hh_inc_c5_value,med_hh_inc_c5_grid
1.91634746878e-06,8909
6.39065031972e-06,13931.28571428571
.0000336247408575,18953.57142857143
.0000897250129111,23975.85714285714
.0001509076827482,28998.14285714286
.0002208074788167,34020.42857142857
.0002582839278798,39042.71428571429
.0003105104479334,44065
.0003870973999325,49087.28571428572
.0004659666355702,54109.57142857143
.0005053122528088,59131.85714285714
.0004834751454897,64154.14285714286
.0004433185756348,69176.42857142858
.0003986417612211,74198.71428571429
.0003875508262546,79221
.0003855082765072,84243.28571428572
.0004482659683663,89265.57142857143
.0004981877464499,94287.85714285714
.0005232919631213,99310.14285714287
.0005421396299496,104332.4285714286
.0005567904650411,109354.7142857143
.0005491745379404,114377
.0004871443158652,119399.2857142857
.0003573269907673,124421.5714285714
.0003884973422457,129443.8571428572
.0004396013544398,134466.1428571429
.0003981230053648,139488.4285714286
.000413972569411,144510.7142857143
.0003566794724702,149533
.0003164907208087,154555.2857142857
.0001955753585634,159577.5714285714
.0000495565624205,164599.8571428572
.0000418680244223,169622.1428571429
.0001016482048083,174644.4285714286
.0001797062443511,179666.7142857143
.0001956281320236,184689
.000166280835081,189711.2857142857
.0000868183588493,194733.5714285714
.0000548880714218,199755.8571428572
.0001210546933417,204778.1428571429
.0001655397768928,209800.4285714286
.0001702052251536,214822.7142857143
.0001541060468383,219845
.0001035457347224,224867.2857142857
.0000992699421751,229889.5714285714
.0000498350819366,234911.8571428572
.0000214042471949,239934.1428571429
.0000173669640959,244956.4285714286
.000019833185309,249978.7142857143
.0000147594485337,255001
