med_hh_inc_c6_value,med_hh_inc_c6_grid
1.74457395416e-06,8909
5.05473486265e-06,13931.28571428571
.0000264715542904,18953.57142857143
.0000670613473757,23975.85714285714
.000117528536707,28998.14285714286
.0001640746029002,34020.42857142857
.0001970589237754,39042.71428571429
.0002266567377249,44065
.0002743819362085,49087.28571428572
.0003065202906882,54109.57142857143
.0003206115393502,59131.85714285714
.0003070034009266,64154.14285714286
.0002814899087698,69176.42857142858
.0002546395140584,74198.71428571429
.000252134271584,79221
.0002527573373473,84243.28571428572
.0002793648360158,89265.57142857143
.0002882787990135,94287.85714285714
.0002888302787277,99310.14285714287
.0003075152754377,104332.4285714286
.0003328087918147,109354.7142857143
.000336959328345,114377
.000305253534309,119399.2857142857
.000217801505529,124421.5714285714
.0001830247816775,129443.8571428572
.0001349833566066,134466.1428571429
.0000949661820281,139488.4285714286
.0001365029493146,144510.7142857143
.0001757851091184,149533
.0001734032579756,154555.2857142857
.000112988614754,159577.5714285714
.0000356389614006,164599.8571428572
.0000276016666015,169622.1428571429
.0000599351878355,174644.4285714286
.0001016222628738,179666.7142857143
.0001076190430149,184689
.0000897278591116,189711.2857142857
.0000483639622558,194733.5714285714
.0000535857990175,199755.8571428572
.0001349965554435,204778.1428571429
.000176808359061,209800.4285714286
.0001666938591285,214822.7142857143
.0001351958650726,219845
.0000852863648877,224867.2857142857
.0000789259704841,229889.5714285714
.0000367682491115,234911.8571428572
.0000408230762549,239934.1428571429
.0001220060792688,244956.4285714286
.0001494377278435,249978.7142857143
.0001186956637651,255001
