med_hh_inc_c0_value,med_hh_inc_c0_grid
.0336584306989424,68836
.0592240236836843,70970.26530612246
.0809672782613606,73104.5306122449
.0949956373392606,75238.79591836735
.1013091009173847,77373.06122448979
.0999076689957313,79507.32653061225
.0907913415743016,81641.59183673469
.0761795867843857,83775.85714285714
.0635739155292423,85910.12244897959
.0605615925473621,88044.38775510204
.0678065298853599,90178.6530612245
.0808352294740129,92312.91836734694
.0935315366288021,94447.18367346939
.1045853750903594,96581.44897959183
.1080735452209988,98715.71428571429
.102781010460891,100849.9795918367
.0887077708100363,102984.2448979592
.0658538262684351,105118.5102040816
.0431253640746047,107252.7755102041
.0216487878800198,109387.0408163265
.0177968807798595,111521.306122449
.0135300174380753,113655.5714285714
.0079786053966751,115789.8367346939
.0042013313222397,117924.1020408163
.0039236330137523,120058.3673469388
.0033379255693423,122192.6326530612
.0024442089890096,124326.8979591837
.0012424832727542,126461.1632653061
0,128595.4285714286
0,130729.693877551
0,132863.9591836735
0,134998.2244897959
0,137132.4897959184
0,139266.7551020408
0,141401.0204081633
0,143535.2857142857
0,145669.5510204082
0,147803.8163265306
0,149938.0816326531
0,152072.3469387755
0,154206.612244898
0,156340.8775510204
.0004639795899013,158475.1428571429
.0011347062675338,160609.4081632653
.0016440948263497,162743.6734693878
.001992145266349,164877.9387755102
.0021788575875316,167012.2040816327
.0022042317898976,169146.4693877551
.002068267873447,171280.7346938776
.0017709658381798,173415
