med_hh_inc_c3_value,med_hh_inc_c3_grid
.0000387033047944,8825
.0001853428884831,13849
.000478949248489,18873
.0008873019700317,23897
.001285272082307,28921
.0015375310664529,33945
.0015572654150589,38969
.0015065593117648,43993
.0015923805758396,49017
.0022597068768654,54041
.0028798382515726,59065
.0030898071279885,64089
.0027912419004938,69113
.0027643584817173,74137
.003080698153036,79161
.0038280610989993,84185
.0039571805091009,89209
.0039284110127408,94233
.0037673671273514,99257
.003779827752839,104281
.0037955523947255,109305
.0028687312788832,114329
.0021384100351835,119353
.0015721054345191,124377
.0013596161407913,129401
.0014405776797692,134425
.0012134592625002,139449
.0010968131151626,144473
.0009409937872463,149497
.0007271928785341,154521
.0005727287345798,159545
.0004701922998587,164569
.0004879714721017,169593
.0004173115409519,174617
.0003022564139446,179641
.0001653577198373,184665
.0001611192684584,189689
.0001369428876081,194713
.0001096051683424,199737
.0001114998973925,204761
.0000952023732266,209785
.0000628279712103,214809
.0000465297198842,219833
.0000323015722454,224857
.0000246203915359,229881
7.68278744431e-06,234905
3.82041410383e-07,239929
1.61410222597e-06,244953
2.02739670061e-06,249977
1.62192483432e-06,255001
