med_hh_inc_c1_value,med_hh_inc_c1_grid
.0006438951363231,13930
.0011377667404911,18849.81632653061
.0012497175105842,23769.63265306122
.0011054798320982,28689.44897959183
.0020475516892375,33609.26530612245
.0033481683868211,38529.08163265306
.0038903910226285,43448.89795918367
.003104766719451,48368.71428571428
.0023977819152193,53288.5306122449
.0025099708190849,58208.34693877551
.0028900648658788,63128.16326530612
.0032645074380208,68047.97959183673
.0039625512146802,72967.79591836734
.0052579531575859,77887.61224489796
.005823073819441,82807.42857142857
.0053081129509072,87727.24489795919
.0052808158661061,92647.06122448979
.0065514994912847,97566.8775510204
.0069790172244059,102486.693877551
.0058559731871291,107406.5102040816
.0046091747666499,112326.3265306122
.0047888114088505,117246.1428571429
.0058483170612559,122165.9591836735
.006352127485209,127085.7755102041
.0076410942102492,132005.5918367347
.0119141511074031,136925.4081632653
.0122013920413951,141845.2244897959
.0104972321409867,146765.0408163265
.0057404092545291,151684.8571428571
.0042160211518144,156604.6734693878
.003139997461742,161524.4897959184
.0063645787040463,166444.306122449
.0085298175253856,171364.1224489796
.0082410866930328,176283.9387755102
.0050167020185447,181203.7551020408
.001055743050295,186123.5714285714
.0014226986109206,191043.387755102
.0012941649604944,195963.2040816326
.0009755493101709,200883.0204081633
.0002110399566149,205802.8367346939
.0000518095931006,210722.6530612245
.0000106504047866,215642.4693877551
0,220562.2857142857
.0000639369433187,225482.1020408163
.0001233847157732,230401.9183673469
.000130874298197,235321.7346938775
.0001343073471097,240241.5510204082
.000163537354186,245161.3673469388
.0002012357668061,250081.1836734694
.00016099689438,255001
