med_hh_inc_c1_value,med_hh_inc_c1_grid
.0006817629206893,11087
.0013112548306236,15048.0612244898
.0039019832628469,19009.12244897959
.0059286457152342,22970.18367346939
.0068147741833305,26931.24489795919
.0074438608251847,30892.30612244898
.0081486457899428,34853.36734693877
.0091286861295926,38814.42857142857
.0125471249885182,42775.48979591837
.0163064474085328,46736.55102040817
.0218436115624165,50697.61224489796
.0259974416217862,54658.67346938776
.0311357784900902,58619.73469387755
.032865004371713,62580.79591836735
.0316433211181768,66541.85714285714
.0313278068346011,70502.91836734695
.031356602562014,74463.97959183675
.0311761148353415,78425.04081632654
.0290945883482179,82386.10204081633
.026204319266349,86347.16326530612
.0220420783115402,90308.22448979592
.0193127431807658,94269.28571428572
.0183165980621607,98230.34693877552
.0157610381868353,102191.4081632653
.0110995499290686,106152.4693877551
.0077220241268001,110113.5306122449
.0057668477852814,114074.5918367347
.0045205279124842,118035.6530612245
.0036867229920781,121996.7142857143
.0024297941895089,125957.7755102041
.0027838019690578,129918.8367346939
.0039696934477634,133879.8979591837
.0047873631912731,137840.9591836735
.0062605292787228,141802.0204081633
.0064570512465162,145763.0816326531
.0050468485247355,149724.1428571429
.0042942905703895,153685.2040816327
.00281867234272,157646.2653061225
.001087484723754,161607.3265306122
.000923277435476,165568.387755102
.0010492442107919,169529.4489795918
.0010610680946272,173490.5102040816
.0011750945522115,177451.5714285714
.0009912316161915,181412.6326530612
.0004705630478124,185373.693877551
.0003282596367922,189334.7551020408
.0006091776972854,193295.8163265306
.0007006608882106,197256.8775510204
.000721380407464,201217.9387755102
.00055685682892,205179
