med_hh_inc_c2_value,med_hh_inc_c2_grid
.0003987862864561,11089
.0017073259165023,15772
.0024607998191091,20455
.0028496017447768,25138
.0032318235857902,29821
.0040403878561043,34504
.0051209656258185,39187
.0060660116118667,43870
.0078268411598773,48553
.0097554722866884,53236
.0107549077985977,57919
.0112532051847229,62602
.0139448378941704,67285
.015939171296582,71968
.015723957446094,76651
.0122188952167686,81334
.0084006692891943,86017
.0071796176967568,90700
.0076503010296838,95383
.0085774647257533,100066
.0080611594915445,104749
.0068774870254603,109432
.004682624868198,114115
.0035505845324901,118798
.0032761240015346,123481
.0029333156202509,128164
.0027696202648201,132847
.0024296333202815,137530
.0017840525283079,142213
.0011268086532862,146896
.0005995965495922,151579
.0003531514781487,156262
.0002610783238781,160945
.0001522641500345,165628
.0000684848423043,170311
2.08374412727e-06,174994
.0000598460280187,179677
.0000865394810982,184360
.0000821641033659,189043
.0000467198948217,193726
0,198409
0,203092
0,207775
0,212458
0,217141
0,221824
.0000487563519099,226507
.0001197977686431,231190
.0001412399375848,235873
.000113082858735,240556
