med_hh_inc_c4_value,med_hh_inc_c4_grid
.000117330190549,11089
.0005864597385517,15772
.0009080434753259,20455
.0012436435307888,25138
.0016075121629783,29821
.0020937665941022,34504
.0026479178214135,39187
.0031439509870979,43870
.0039100075935164,48553
.0046124544863167,53236
.0048297695935446,57919
.0049661356342411,62602
.0058251353158101,67285
.0063710961225396,71968
.0061422457683288,76651
.0047979961887699,81334
.0034508511952402,86017
.0028462748000656,90700
.0026698017532131,95383
.0026856382969849,100066
.0025770722153533,104749
.0023777929362289,109432
.0018216137096508,114115
.0015104685456946,118798
.0014754365774555,123481
.0013572515616972,128164
.0012917216031925,132847
.0009962372281289,137530
.0006574581109457,142213
.0004589639507972,146896
.0002784825704473,151579
.0001880638246197,156262
.0001125960304328,160945
.000033289539556,165628
.0000172498677724,170311
4.30334933740e-07,174994
.0000123594044801,179677
.0000178721376473,184360
.0000169685344352,189043
9.64859484392e-06,193726
0,198409
0,203092
0,207775
0,212458
0,217141
0,221824
.000016516877926,226507
.0000405831249259,231190
.0000478469515455,235873
.000038308357785,240556
