med_hh_inc_c1_value,med_hh_inc_c1_grid
.0018286696683399,15126
.0030524021689083,19726.61224489796
.0037471618627309,24327.22448979592
.0046905536746738,28927.83673469388
.0055361026626429,33528.44897959183
.0072852191953188,38129.06122448979
.0086040914783111,42729.67346938776
.011107792844437,47330.28571428572
.0137915039095922,51930.89795918368
.0146960105362156,56531.51020408163
.0141347779441492,61132.12244897959
.0180778495893836,65732.73469387754
.024876603376312,70333.34693877552
.0273377959698106,74933.95918367348
.0232315953650224,79534.57142857143
.0145062307231945,84135.18367346939
.0093672859556256,88735.79591836735
.0087453508961125,93336.40816326531
.0143278820294974,97937.02040816327
.0169949021581385,102537.6326530612
.0170036128831501,107138.2448979592
.0125682213046877,111738.8571428571
.0058376015370087,116339.4693877551
.0050347424787807,120940.0816326531
.0045393244615681,125540.693877551
.0043746173701006,130141.306122449
.0036044030021951,134741.918367347
.0026650007052969,139342.5306122449
.0015874596784541,143943.1428571429
.0007877342416408,148543.7551020408
.0004423681456631,153144.3673469388
.0003806029929815,157744.9795918367
.0003593213623946,162345.5918367347
.0002918485007513,166946.2040816327
.0001355762097005,171546.8163265306
.0000436260630103,176147.4285714286
.0001561251221763,180748.0408163265
.0002004721576408,185348.6530612245
.0001766671694038,189949.2653061225
.0000847101574651,194549.8775510204
0,199150.4897959184
0,203751.1020408163
0,208351.7142857143
0,212952.3265306122
0,217552.9387755102
0,222153.5510204082
.0001530361456508,226754.1632653061
.0003456594074237,231354.7755102041
.0004019786217934,235955.3877551021
.00032199378876,240556
