med_hh_inc_c2_value,med_hh_inc_c2_grid
7.02835790887e-06,5128
.000043452634884,10227.44897959184
.0003219705575683,15326.89795918367
.0015434967037145,20426.34693877551
.0037020156466533,25525.79591836735
.0060772565585733,30625.24489795919
.0084129921415158,35724.69387755102
.010926733715901,40824.14285714286
.0164606727160069,45923.5918367347
.0223044373165714,51023.04081632653
.0262067286626415,56122.48979591837
.0262011878953243,61221.93877551021
.0225257864452388,66321.38775510204
.0179377073372639,71420.83673469388
.0204173813171756,76520.28571428572
.023849317597161,81619.73469387756
.0248358622462288,86719.18367346939
.0249370857721079,91818.63265306123
.0238146708503272,96918.08163265306
.0257860743865474,102017.5306122449
.0212891392663146,107116.9795918367
.0161633732342406,112216.4285714286
.0144109949166144,117315.8775510204
.0132769645143001,122415.3265306122
.0118003395641238,127514.7755102041
.007548289023495,132614.2244897959
.0041459688431729,137713.6734693878
.0025935781603392,142813.1224489796
.0024009957594053,147912.5714285714
.0041740858667188,153012.0204081633
.0047831768254894,158111.4693877551
.004447286151686,163210.918367347
.0032222092772203,168310.3673469388
.0024856915724072,173409.8163265306
.0022328817574896,178509.2653061225
.0013244280948518,183608.7142857143
.0010827690466718,188708.1632653061
.0011052525892937,193807.612244898
.0013109512310215,198907.0612244898
.0011677021731998,204006.5102040817
.0007160938194838,209105.9591836735
.0003852776780402,214205.4081632653
.0001903461854619,219304.8571428572
.0012641285926016,224404.306122449
.0020855849592751,229503.7551020408
.0019893584076178,234603.2040816327
.0011305087436132,239702.6530612245
.0005316025709464,244802.1020408163
.0005794940951937,249901.5510204082
.0004208944536176,255001
