med_hh_inc_c5_value,med_hh_inc_c5_grid
4.08724734473e-06,4945
.0000268509112022,8984.938775510203
.0000875673744303,13024.87755102041
.0001383674219127,17064.81632653061
.000173935257238,21104.75510204081
.0001938861009716,25144.69387755102
.0001841497301285,29184.63265306122
.0001999874137092,33224.57142857143
.0002712691678017,37264.51020408163
.0003467470008266,41304.44897959183
.0004409401081941,45344.38775510204
.00054210829114,49384.32653061224
.0005722646562887,53424.26530612245
.0005325346914861,57464.20408163265
.0004646967301792,61504.14285714286
.000410161686212,65544.08163265305
.0004136226781559,69584.02040816325
.0004540489333137,73623.95918367346
.0004748259711851,77663.89795918367
.0004653613132752,81703.83673469388
.0004022031966428,85743.77551020408
.0003390088112161,89783.71428571428
.0003136935293904,93823.65306122448
.0003105066701186,97863.59183673469
.0003187115694499,101903.5306122449
.000321453504498,105943.4693877551
.0003170299647977,109983.4081632653
.0002799049868299,114023.3469387755
.0002586265808171,118063.2857142857
.0002198378333829,122103.2244897959
.0001715977510029,126143.1632653061
.0001142678158732,130183.1020408163
.0000828406316341,134223.0408163265
.0000437156383629,138262.9795918367
.0000355283740187,142302.9183673469
.0000320581176069,146342.8571428571
.0000308755538401,150382.7959183673
.000026796823983,154422.7346938775
.0000178106966559,158462.6734693878
.0000119006276037,162502.612244898
8.89994715039e-06,166542.5510204082
8.08221500450e-06,170582.4897959184
.000012307404014,174622.4285714286
.0000188967515074,178662.3673469388
.0000236883907116,182702.306122449
.0000260147624615,186742.2448979592
.0000267389508078,190782.1836734694
.0000212530363469,194822.1224489796
.0000153485348252,198862.0612244898
9.45366815220e-06,202902
