med_hh_inc_c5_value,med_hh_inc_c5_grid
6.55275514393e-06,4578
8.19014130804e-06,9688.673469387755
.000024059198403,14799.34693877551
.0001116001996379,19910.02040816327
.0002650713332513,25020.69387755102
.0009309579014668,30131.36734693878
.0019453025339514,35242.04081632653
.0031012714632307,40352.71428571429
.0039791323904624,45463.38775510204
.0045001320474392,50574.06122448979
.0048564355061453,55684.73469387755
.0045972209911969,60795.40816326531
.0041207929182746,65906.08163265306
.0036891690753028,71016.75510204081
.0033579965570908,76127.42857142858
.0029787861916651,81238.10204081633
.0022642515513272,86348.77551020408
.0017592027294976,91459.44897959183
.0018114836907375,96570.12244897959
.001905979815561,101680.7959183674
.0018927286399094,106791.4693877551
.0015347201615489,111902.1428571429
.001111949819309,117012.8163265306
.0007167338451743,122123.4897959184
.0004382311596055,127234.1632653061
.0004242117234625,132344.8367346939
.000420297861894,137455.5102040816
.0004025136014907,142566.1836734694
.0003373196524871,147676.8571428572
.0002140064427498,152787.5306122449
.0001771963539868,157898.2040816327
.0001388598880422,163008.8775510204
.0000981306188268,168119.5510204082
.0000945751377199,173230.2244897959
.0000812992175045,178340.8979591837
.0000380595596936,183451.5714285714
.0000105635988805,188562.2448979592
0,193672.918367347
0,198783.5918367347
.0000271983360893,203894.2653061225
.0000481063096523,209004.9387755102
.000047856777084,214115.612244898
.0000264497383843,219226.2857142857
0,224336.9591836735
0,229447.6326530612
0,234558.306122449
5.36077163558e-06,239668.9795918367
.000028710528784,244779.6530612245
.0000367153150701,249890.3265306122
.0000293751304938,255001
