med_hh_inc_c2_value,med_hh_inc_c2_grid
.0000376827750736,5521
.0001432603365067,9806.102040816328
.0008983843383516,14091.20408163265
.0015492302467961,18376.30612244898
.002127841027607,22661.40816326531
.0023751096364643,26946.51020408163
.0023620791438202,31231.61224489796
.0032996876550592,35516.71428571429
.0053171415674981,39801.81632653061
.010287464811508,44086.91836734694
.0148488784816736,48372.02040816327
.0168513886427097,52657.12244897959
.018700921839275,56942.22448979592
.0186555927119523,61227.32653061225
.0209052710582121,65512.42857142857
.0275335660183762,69797.53061224491
.0333627010718367,74082.63265306123
.0337704817329007,78367.73469387756
.0305308734438531,82652.83673469388
.0269742105092398,86937.93877551021
.0297926124665825,91223.04081632654
.0354993564518187,95508.14285714286
.0380410286265973,99793.24489795919
.0337738419714582,104078.3469387755
.0259409413743839,108363.4489795918
.0192127653967215,112648.5510204082
.011945595283819,116933.6530612245
.0080831987080868,121218.7551020408
.0050391129524826,125503.8571428571
.0041338909928757,129788.9591836735
.0036895172056162,134074.0612244898
.0030010113078746,138359.1632653061
.0023207880954459,142644.2653061225
.0016474356340452,146929.3673469388
.0019603416175216,151214.4693877551
.0022277433754486,155499.5714285714
.0026175330504226,159784.6734693878
.0025104717763477,164069.7755102041
.0020346588078809,168354.8775510204
.001337194739617,172639.9795918367
.0007255678542666,176925.0816326531
.0004162448761989,181210.1836734694
.0003448130646302,185495.2857142857
.0001807504075461,189780.387755102
.0000888749534375,194065.4897959184
.0000701414654108,198350.5918367347
.0001950295887144,202635.693877551
.0002590321763926,206920.7959183674
.0002409593964375,211205.8979591837
.0001467527371996,215491
