med_hh_inc_c6_value,med_hh_inc_c6_grid
.0000119993853367,8825
.0000474745221455,13849
.000116977437879,18873
.0002111704862061,23897
.0003060350657012,28921
.0003966576417208,33945
.0004478719674291,38969
.0004780385678372,43993
.0005077969342624,49017
.0006668518831254,54041
.0008317687910754,59065
.000933052035293,64089
.0009191630996525,69113
.000914723463695,74137
.0009285351019569,79161
.0009841756360844,84185
.0009578305794673,89209
.0009507190283741,94233
.0009225856974666,99257
.0009482566393135,104281
.000913659111024,109305
.0006978467595886,114329
.0005282711938889,119353
.0003911621461806,124377
.0003534133896025,129401
.0003382071482009,134425
.0002449713428853,139449
.0002012642858934,144473
.0001838694295812,149497
.0001627462474354,154521
.0001461823738002,159545
.0001164681533353,164569
.0000984168396253,169593
.0000811106455281,174617
.0000579741221953,179641
.0000325062490407,184665
.0000305069943106,189689
.0000284830543165,194713
.0000234023601343,199737
.0000244617110417,204761
.0000228868624779,209785
.0000179534625713,214809
.0000134148976237,219833
9.01429803121e-06,224857
7.00564963968e-06,229881
2.85355099747e-06,234905
8.44713614544e-08,239929
3.56886475782e-07,244953
4.48268053815e-07,249977
3.58616095555e-07,255001
