med_hh_inc_c0_value,med_hh_inc_c0_grid
.04020461033538,68900
.0454657714283483,69964.44897959183
.0496883672162674,71028.89795918367
.0528723976991365,72093.3469387755
.0550178628769561,73157.79591836735
.0561247627497261,74222.24489795919
.0561930973174462,75286.69387755102
.0552228665801171,76351.14285714286
.0532140705377378,77415.59183673469
.0501667091903091,78480.04081632652
.0460807825378308,79544.48979591837
.0412215320368272,80608.93877551021
.035727355262627,81673.38775510204
.0294772152982718,82737.83673469388
.0220839238271875,83802.28571428571
.0135474808493739,84866.73469387754
.0094427656397612,85931.18367346938
.0073126911625697,86995.63265306123
.0067365779073651,88060.08163265306
.006096065286033,89124.5306122449
.005674413067108,90188.97959183673
.0057323621138898,91253.42857142857
.0057425689020467,92317.87755102041
.005648189488524,93382.32653061225
.0095901716143143,94446.77551020408
.0143522337114859,95511.22448979592
.0184624562260972,96575.67346938775
.0219208391581479,97640.12244897959
.0247273825076383,98704.57142857142
.0268820862745682,99769.02040816325
.0283849504589376,100833.4693877551
.0292359750607466,101897.9183673469
.0297096818160096,102962.3673469388
.0300303512557567,104026.8163265306
.0302443092519675,105091.2653061225
.0301831066914031,106155.7142857143
.0295393833098565,107220.1632653061
.0283131391073279,108284.612244898
.026504374083817,109349.0612244898
.0241130882393239,110413.5102040816
.0211392815738486,111477.9591836735
.0175829540873912,112542.4081632653
.0134441057799515,113606.8571428571
.0087227366515297,114671.306122449
.0034188467021257,115735.7551020408
.0019368059806323,116800.2040816326
.001894581473711,117864.6530612245
.0018170895266885,118929.1020408163
.0017043301395648,119993.5510204082
.0015563033123399,121058
