med_hh_inc_c1_value,med_hh_inc_c1_grid
.0001680599526407,11094
.0006934383528906,15631.63265306122
.0013681946909787,20169.26530612245
.0017088651180376,24706.89795918367
.0018076156268549,29244.5306122449
.0018111805854347,33782.16326530612
.0018384869083852,38319.79591836734
.0021246262684942,42857.42857142857
.0022255486010282,47395.06122448979
.0029130491846006,51932.69387755102
.0038025130340818,56470.32653061224
.0039957868969399,61007.95918367346
.0035952925043457,65545.59183673469
.0033309021417527,70083.22448979592
.0035791647559335,74620.85714285713
.0049821128254089,79158.48979591836
.0088986962756863,83696.12244897959
.0114441952033,88233.75510204081
.0116448932148143,92771.38775510204
.0106339637126978,97309.02040816325
.008528573715722,101846.6530612245
.0098147838676778,106384.2857142857
.0110711241560667,110921.9183673469
.0093762953779878,115459.5510204082
.0084476714768176,119997.1836734694
.0063244538422147,124534.8163265306
.0047975305748121,129072.4489795918
.004028896585543,133610.081632653
.0021340685050616,138147.7142857143
.003668396654973,142685.3469387755
.0055218889059468,147222.9795918367
.0056028644475795,151760.612244898
.0045659684153274,156298.2448979592
.001895361800127,160835.8775510204
.0008953023126102,165373.5102040816
.0012161180408772,169911.1428571428
.0011948393867337,174448.7755102041
.0009613566703804,178986.4081632653
.0005169040048317,183524.0408163265
.0003235633155977,188061.6734693878
.0002119725767573,192599.306122449
.0003292305472768,197136.9387755102
.0005112538248395,201674.5714285714
.0006721491341389,206212.2040816326
.0005951681037715,210749.8367346938
.0002793864651458,215287.4693877551
.0001607034176582,219825.1020408163
.0001163387307814,224362.7346938775
.0001339346220514,228900.3673469388
.00010733126292,233438
