med_hh_inc_c7_value,med_hh_inc_c7_grid
.000039637205674,11089
.0001560472962947,15772
.0002409658083325,20455
.0003508370444977,25138
.0004663966689271,29821
.0006289142854629,34504
.0007940411624848,39187
.0009852237496739,43870
.001202519326559,48553
.0013798375545754,53236
.0014288374195696,57919
.0014250813194306,62602
.0016132348067546,67285
.0016658704993594,71968
.0015762198584006,76651
.0012382715829937,81334
.0009445285875353,86017
.0008037654584324,90700
.0007337684528594,95383
.0006992292179787,100066
.0006227611493743,104749
.0005326688925465,109432
.0003852004726619,114115
.0003080322460032,118798
.0002874500829561,123481
.0002688630950669,128164
.0002467949091876,132847
.0001948633130855,137530
.0001334987127366,142213
.0000857936697179,146896
.0000498627919493,151579
.0000301204494613,156262
.0000201024348752,160945
.0000107584570226,165628
4.50897225469e-06,170311
7.57898508972e-08,174994
2.17671713190e-06,179677
3.14761024797e-06,184360
2.98846919912e-06,189043
1.69929398534e-06,193726
0,198409
0,203092
0,207775
0,212458
0,217141
0,221824
3.07684026425e-06,226507
7.56001184849e-06,231190
8.91315100202e-06,235873
7.13625772484e-06,240556
