med_hh_inc_c5_value,med_hh_inc_c5_grid
.0000150844141774,5128
.0000439232650753,10227.44897959184
.0003197723343694,15326.89795918367
.0011751207682785,20426.34693877551
.0026638906088025,25525.79591836735
.0042065246706001,30625.24489795919
.0051280421559396,35724.69387755102
.0056307271458376,40824.14285714286
.0065113928804895,45923.5918367347
.0074311808951319,51023.04081632653
.0077799185341177,56122.48979591837
.007105724970367,61221.93877551021
.0060514736852372,66321.38775510204
.0050502067191414,71420.83673469388
.0049755678295604,76520.28571428572
.0048757144330547,81619.73469387756
.0045518204611863,86719.18367346939
.0042562833926333,91818.63265306123
.0041056241300954,96918.08163265306
.0045207193235693,102017.5306122449
.0040133282735655,107116.9795918367
.0030944271158127,112216.4285714286
.0025034303587567,117315.8775510204
.0021216272277482,122415.3265306122
.0018632933226223,127514.7755102041
.0012821152204156,132614.2244897959
.0007989958689097,137713.6734693878
.0006480430911188,142813.1224489796
.0005911535988398,147912.5714285714
.0007526231525596,153012.0204081633
.0007664998411151,158111.4693877551
.0006778079544866,163210.918367347
.0004663821737949,168310.3673469388
.0003435253914484,173409.8163265306
.0003041202332094,178509.2653061225
.0002134841784863,183608.7142857143
.0001598071226931,188708.1632653061
.0001645838909223,193807.612244898
.0002377886671569,198907.0612244898
.000236976707755,204006.5102040817
.0001551132483398,209105.9591836735
.0000758363181203,214205.4081632653
.0000467408715291,219304.8571428572
.0002366459484653,224404.306122449
.0003661765073582,229503.7551020408
.0003353812543712,234603.2040816327
.0001725244164316,239702.6530612245
.0000962579869708,244802.1020408163
.0001042917154073,249901.5510204082
.0000755208684686,255001
