med_hh_inc_c7_value,med_hh_inc_c7_grid
6.67470861556e-06,7479
.0000325042321497,12530.4693877551
.0000692469961543,17581.9387755102
.0000895971748132,22633.4081632653
.0000884518348409,27684.87755102041
.0001086947366349,32736.34693877551
.0001502507183004,37787.81632653061
.0001860580983119,42839.28571428571
.0002106552837297,47890.75510204081
.000251827583036,52942.22448979592
.0003399123948063,57993.69387755102
.000388644037165,63045.16326530612
.0004077875953379,68096.63265306121
.0004301786857177,73148.10204081632
.0004821514474491,78199.57142857142
.0005197698324592,83251.04081632652
.0005109841356569,88302.51020408163
.0005141316707241,93353.97959183673
.0005355513648969,98405.44897959183
.0005382725028649,103456.9183673469
.0005006669888815,108508.387755102
.0004821756437614,113559.8571428571
.0004768624617424,118611.3265306122
.0004639548704407,123662.7959183673
.0004093748456867,128714.2653061224
.0003573074366808,133765.7346938775
.0003132863773193,138817.2040816326
.000274792260899,143868.6734693878
.0002804720002019,148920.1428571428
.0002558920599445,153971.612244898
.0002336935702669,159023.081632653
.0001751876036983,164074.5510204082
.000157307845091,169126.0204081633
.0001367310272912,174177.4897959183
.0001710346802907,179228.9591836735
.0001371918654466,184280.4285714286
.0001328874162471,189331.8979591837
.0000997740040168,194383.3673469388
.0000664170954008,199434.8367346939
.0000519267078525,204486.306122449
.0000257206497738,209537.7755102041
.0000179655887763,214589.2448979592
.0000130359354511,219640.7142857143
.0000158229072228,224692.1836734694
.0000189899047484,229743.6530612245
.0000190227045234,234795.1224489796
.0000205567281187,239846.5918367347
.0000200303766617,244898.0612244898
.0000159849067908,249949.5306122449
8.96967098713e-06,255001
