med_hh_inc_c7_value,med_hh_inc_c7_grid
8.49958135170e-06,4815
.0000271540252502,8904.061224489797
.0000566266621086,12993.12244897959
.0001315407990919,17082.18367346939
.0002594752215216,21171.24489795919
.0004166737906563,25260.30612244898
.0006046353054029,29349.36734693878
.0008280837076265,33438.42857142857
.0010470306150135,37527.48979591837
.001234774010477,41616.55102040817
.001345324691347,45705.61224489796
.0014400510911156,49794.67346938776
.0015099541952532,53883.73469387755
.0016670869380836,57972.79591836735
.0017861200027713,62061.85714285714
.0017687324330002,66150.91836734695
.0016627695952281,70239.97959183675
.0015286611275376,74329.04081632654
.0013838920003393,78418.10204081633
.0012074829418336,82507.16326530612
.0010011331203588,86596.22448979592
.0007473595430764,90685.28571428572
.0006271549199429,94774.34693877552
.0005924439327528,98863.40816326531
.0005434366798869,102952.4693877551
.000457826373517,107041.5306122449
.0003903756414333,111130.5918367347
.0003190320649385,115219.6530612245
.0002729425939567,119308.7142857143
.0002061696576869,123397.7755102041
.0001806726396071,127486.8367346939
.0002974990992846,131575.8979591837
.0003638965817408,135664.9591836735
.0003909967647918,139754.0204081633
.0003578769911417,143843.0816326531
.000258868815863,147932.1428571429
.0002345597245253,152021.2040816327
.0002697901709991,156110.2653061225
.0002298607472474,160199.3265306122
.0001709556145512,164288.387755102
.0001080441322673,168377.4489795918
.0000555190759742,172466.5102040816
.0000332999159513,176555.5714285714
.000030482801968,180644.6326530612
.0000206984701314,184733.693877551
9.75014977781e-06,188822.7551020408
.0000189624591171,192911.8163265306
.0000238280211865,197000.8775510204
.0000225626836913,201089.9387755102
.0000150549099819,205179
