med_hh_inc_c4_value,med_hh_inc_c4_grid
.0000544953417522,8947
.0002815434794779,13968.51020408163
.0009691385365969,18990.02040816327
.0022064311660632,24011.5306122449
.0039458141484012,29033.04081632653
.0059282536038084,34054.55102040817
.0077686865292525,39076.06122448979
.0103363662910276,44097.57142857143
.0126544086765673,49119.08163265306
.0132830485067773,54140.5918367347
.0133114338835473,59162.10204081633
.0127027068197032,64183.61224489796
.0126664439432782,69205.12244897959
.0120751998574767,74226.63265306123
.0105533617699552,79248.14285714286
.0085759610404358,84269.6530612245
.0075798612904985,89291.16326530612
.0066569857650536,94312.67346938775
.0061954592564568,99334.18367346939
.0064796515200861,104355.693877551
.0062863003978907,109377.2040816327
.0052269199538798,114398.7142857143
.0036370761099569,119420.2244897959
.0019118444007025,124441.7346938776
.0014933054755022,129463.2448979592
.0012240972049233,134484.7551020408
.0013137251490441,139506.2653061225
.0013430361475828,144527.7755102041
.0012049649267114,149549.2857142857
.0010699450471878,154570.7959183673
.0010391540592706,159592.306122449
.0009858187341918,164613.8163265306
.0008495753001415,169635.3265306122
.000664534927932,174656.8367346939
.0005494152517558,179678.3469387755
.0006254719669171,184699.8571428572
.0005246536405954,189721.3673469388
.0003660665181901,194742.8775510204
.000189113329102,199764.387755102
.0001800860039357,204785.8979591837
.0001722914613284,209807.4081632653
.0001870082742266,214828.918367347
.0001476272174831,219850.4285714286
.0001313090288776,224871.9387755102
.0001003323709624,229893.4489795918
.0000911753940591,234914.9591836735
.0002672274718723,239936.4693877551
.0003613526282977,244957.9795918367
.0003195731321517,249979.4897959184
.0001484242134025,255001
