med_hh_inc_c0_value,med_hh_inc_c0_grid
.0343220392373815,52142
.0440982635403815,54229.91836734694
.0504846900435286,56317.83673469388
.0536890392258028,58405.75510204081
.0529817423913555,60493.67346938775
.0483627995401867,62581.59183673469
.0398322106722969,64669.51020408163
.0303245725951852,66757.42857142858
.0231395728342533,68845.3469387755
.0210488109877753,70933.26530612246
.0265515774388605,73021.18367346938
.0330678225478837,75109.10204081633
.0383247735015062,77197.02040816327
.0409122531882334,79284.93877551021
.0407207220652649,81372.85714285714
.0378555778464278,83460.77551020408
.0329230266742304,85548.69387755102
.0244952607000104,87636.61224489796
.0246504229341445,89724.5306122449
.0268978663025197,91812.44897959183
.0270615495679804,93900.36734693877
.0285449749782676,95988.28571428571
.029530487203026,98076.20408163266
.0294398117968618,100164.1224489796
.0271359682496581,102252.0408163265
.0226189565614147,104339.9591836735
.0169659096589012,106427.8775510204
.0102135254230789,108515.7959183673
.0025183158856809,110603.7142857143
.0018099773114191,112691.6326530612
.0008723676189523,114779.5510204082
0,116867.4693877551
0,118955.387755102
0,121043.306122449
0,123131.2244897959
0,125219.1428571429
0,127307.0612244898
0,129394.9795918367
0,131482.8979591837
0,133570.8163265306
0,135658.7346938775
0,137746.6530612245
.0015368929568901,139834.5714285714
.0032272471096908,141922.4897959184
.0045058490502051,144010.4081632653
.0053726987784329,146098.3265306122
.0058277962943742,148186.2448979592
.0058711415980291,150274.1632653061
.0055027346893976,152362.0816326531
.0047225755684796,154450
