med_hh_inc_c6_value,med_hh_inc_c6_grid
.0000273462263032,8947
.0001380973441154,13968.51020408163
.0004687784949263,18990.02040816327
.0011017143597846,24011.5306122449
.0019588075472524,29033.04081632653
.0029082084799294,34054.55102040817
.0037109313259119,39076.06122448979
.0046523802575056,44097.57142857143
.0053835481867591,49119.08163265306
.0054711898783108,54140.5918367347
.0052617421983039,59162.10204081633
.0049267160710407,64183.61224489796
.0048237236648958,69205.12244897959
.0045918572620677,74226.63265306123
.004023308034349,79248.14285714286
.0032515141183611,84269.6530612245
.0028015850523658,89291.16326530612
.0024780972883818,94312.67346938775
.0023102634439436,99334.18367346939
.0022825067411729,104355.693877551
.0021058390315841,109377.2040816327
.0017152195248526,114398.7142857143
.0012393579649929,119420.2244897959
.0007420277939202,124441.7346938776
.0005674685221153,129463.2448979592
.0004550003231081,134484.7551020408
.000479269782085,139506.2653061225
.0004905089016133,144527.7755102041
.000455910118615,149549.2857142857
.0004293492117924,154570.7959183673
.0004461449314789,159592.306122449
.0004288419762486,164613.8163265306
.0003702090011797,169635.3265306122
.0002742264984482,174656.8367346939
.0002079154069516,179678.3469387755
.0002199604745968,184699.8571428572
.0001733216408724,189721.3673469388
.0001237451367434,194742.8775510204
.000070604020939,199764.387755102
.000074379153767,204785.8979591837
.0000732275511074,209807.4081632653
.0000752884343725,214828.918367347
.0000526707555472,219850.4285714286
.0000487520247845,224871.9387755102
.0000406553943186,229893.4489795918
.0000376700143183,234914.9591836735
.0000843904785315,239936.4693877551
.0001095026453908,244957.9795918367
.000097371632023,249979.4897959184
.0000466733434914,255001
